Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,FEMALE,12,3.416,142,0.031,25,Mon,Intermediate,2018,0,2,1,0,0,0,1,0
Spring,MALE,12,4,27,0,26,Mon,Introductory,2017,1,34,0,1,0,0,1,0
Spring,FEMALE,17,3.571,133,-0.176,17,Mon,Introductory,2019,0,5,1,0,0,0,1,0
Spring,FEMALE,17,4,125,0.2,17,Mon,Intermediate,2021,0,5,1,0,0,0,1,0
Spring,FEMALE,17,4,122,0.059,18,Mon,Intermediate,2020,0,1,1,0,0,0,1,0
Spring,MALE,13,3.076,86,0.041,18,Mon,Advanced,2017,0,13,0,0,0,0,1,0
Spring,FEMALE,18,3.133,125,-0.867,19,Mon,Introductory,2021,0,47,1,1,0,0,1,0
Spring,FEMALE,12,4,126,0.235,19,Mon,Advanced,2018,0,7,0,1,0,0,1,0
Spring,MALE,13,3.615,138,-0.201,19,Mon,Introductory,2020,0,26,1,1,0,0,1,0
Spring,MALE,12,1.25,127,-0.831,20,Mon,Intermediate,2017,0,6,0,0,0,0,1,0
Spring,FEMALE,16,2.916,79,-0.008,20,Mon,Introductory,2018,0,47,0,0,0,0,1,0
Spring,MALE,12,2,120,-0.776,21,Mon,Introductory,2021,0,1,1,0,0,0,1,0
Spring,FEMALE,13,2.5,167.5,-0.5,15,Mon,Intermediate,2020,0,10,1,0,0,0,1,0
Spring,MALE,12,2.25,124,-0.488,16,Mon,Introductory,2020,0,1,1,0,0,0,1,0
Spring,MALE,15,3.8,126,0.14,15,Mon,Introductory,2020,0,36,1,1,0,0,1,0
Spring,FEMALE,15,2.444,180,-0.604,13,Mon,Advanced,2018,0,3,0,0,0,0,1,0
Spring,FEMALE,16,3.375,143,-0.197,14,Mon,Introductory,2021,0,41,1,1,0,0,1,0
Spring,MALE,12,1.833,129,-0.889,13,Mon,Introductory,2018,0,33,0,1,0,0,1,0
Spring,MALE,12,2.666,163,-0.094,14,Mon,Introductory,2017,0,53,1,1,0,0,1,0
Spring,MALE,17,3,148,0.188,15,Mon,Introductory,2018,0,47,0,1,0,0,1,0
Spring,MALE,14,1.928,122,-1.092,16,Mon,Advanced,2019,0,68,1,0,0,0,1,0
Spring,MALE,14,2.428,134,-0.372,17,Mon,Introductory,2018,0,16,0,1,0,0,1,0
Spring,MALE,9,3,126,-0.454,18,Mon,Introductory,2021,0,35,1,1,0,0,1,0
Spring,MALE,15,3.6,122,-0.08,13,Mon,Intermediate,2019,0,31,1,0,0,0,1,0
Spring,MALE,19,2.875,122,0.069,14,Mon,Intermediate,2019,0,15,1,0,0,0,1,0
Spring,FEMALE,24,3.055,163,-0.242,13,Mon,Introductory,2020,0,22,1,1,0,0,1,0
Spring,MALE,16,3.625,137,0.236,14,Mon,Advanced,2018,0,1,0,0,0,0,1,0
Spring,MALE,17,3.823,124,0.502,15,Mon,Intermediate,2020,0,76,1,0,0,0,1,0
Spring,MALE,18,4,124,0,15,Mon,Intermediate,2017,0,5,0,0,0,0,1,0
Spring,MALE,12,2.5,118,0.061,16,Mon,Introductory,2021,0,16,1,1,0,0,1,0
Spring,FEMALE,16,3.25,66,-0.25,17,Mon,Intermediate,2017,1,14,0,0,0,0,1,0
Spring,FEMALE,15,3.75,140,0.21,18,Mon,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,FEMALE,14,3.461,150,0.182,19,Mon,Graduate,2019,0,18,1,1,0,0,1,0
Spring,MALE,14,2.642,104,-0.13,20,Mon,Introductory,2021,0,19,1,1,0,0,1,0
Spring,MALE,15,3.666,123,0.096,21,Mon,Introductory,2020,0,60,1,0,0,0,1,0
Spring,FEMALE,16,2.687,162,-0.738,15,Mon,Introductory,2018,0,23,0,1,0,0,0,1
Spring,MALE,15,3.4,25,0.144,16,Mon,Introductory,2017,1,19,0,1,0,0,0,1
Spring,FEMALE,12,2.222,125,-0.431,15,Mon,Introductory,2020,0,34,1,1,0,0,0,1
Spring,MALE,12,3.333,203,-0.403,12,Mon,Introductory,2017,0,30,0,0,0,0,0,1
Spring,FEMALE,16,3.538,133,0.221,10,Mon,Intermediate,2018,0,1,1,0,0,0,0,1
Spring,FEMALE,16,3.25,122,-0.14,8,Mon,Introductory,2018,0,1,0,0,0,0,0,1
Spring,MALE,17,3.47,124,0.018,9,Mon,Introductory,2020,0,4,1,0,0,0,0,1
Spring,FEMALE,16,3.666,129,-0.111,10,Mon,Introductory,2020,0,3,1,0,0,0,0,1
Spring,MALE,13,3.769,128,0.181,11,Mon,Intermediate,2020,0,64,1,0,0,0,0,1
Spring,FEMALE,14,3,117,-0.281,12,Mon,Introductory,2018,0,36,0,1,0,0,0,1
Spring,FEMALE,12,3.333,151,-0.462,11,Mon,Intermediate,2017,0,27,0,0,0,0,0,1
Spring,FEMALE,15,3.666,136,-0.236,12,Mon,Introductory,2020,0,1,1,0,0,0,0,1
Spring,FEMALE,13,3.384,151,-0.205,12,Mon,Advanced,2018,0,17,0,0,0,0,0,1
Spring,MALE,15,3.111,122,-0.037,11,Mon,Introductory,2019,0,37,1,1,0,0,0,1
Spring,MALE,14,2.785,131,-0.364,10,Mon,Intermediate,2018,0,9,0,0,0,0,0,1
Spring,FEMALE,14,3.642,126,-0.358,9,Mon,Introductory,2021,0,20,1,0,0,0,0,1
Spring,FEMALE,24,3.4,153,-0.031,10,Mon,Intermediate,2020,0,83,1,0,0,0,0,1
Spring,MALE,13,3.076,56,0.03,11,Mon,Advanced,2017,1,11,0,0,0,0,0,1
Spring,FEMALE,17,2.692,51,0.137,11,Mon,Introductory,2017,1,6,0,1,0,0,0,1
Spring,MALE,12,2.5,118,0.061,12,Mon,Introductory,2021,0,16,1,1,0,0,0,1
Spring,FEMALE,19,3.2,164,0.055,9,Mon,Advanced,2018,0,2,0,0,0,0,0,1
Spring,MALE,14,2.214,122,-1.411,10,Mon,Introductory,2021,0,3,1,1,0,0,0,1
Spring,MALE,9,3,98,0.375,10,Mon,Introductory,2018,0,17,1,1,0,0,0,1
Spring,MALE,13,2.076,133,-0.963,1,Tue,Introductory,2020,0,67,1,0,0,0,0,0
Spring,FEMALE,14,3,138,0.412,2,Tue,Introductory,2020,0,20,1,1,0,0,0,0
Spring,MALE,14,3.083,45,0.561,3,Tue,Intermediate,2018,1,2,0,0,0,0,0,0
Spring,MALE,15,1,193,-1.054,4,Tue,Intermediate,2018,0,11,0,0,1,0,0,0
Spring,FEMALE,13,3.307,122,-0.185,5,Tue,Advanced,2018,0,11,0,0,0,0,0,0
Spring,MALE,14,3.727,140,0.832,5,Tue,Advanced,2018,0,10,0,0,0,0,0,0
Spring,MALE,14,1.928,122,-1.092,4,Tue,Introductory,2019,0,68,1,0,0,0,0,0
Spring,MALE,13,3.769,128,0.181,4,Tue,Intermediate,2020,0,64,1,0,0,0,0,0
Spring,MALE,12,2.666,163,-0.094,5,Tue,Introductory,2017,0,53,1,1,0,0,0,0
Spring,FEMALE,12,2.333,47,0.353,3,Tue,Intermediate,2017,1,2,0,0,0,0,1,0
Spring,FEMALE,15,3.5,126,-0.076,4,Tue,Intermediate,2020,0,14,1,0,0,0,1,0
Spring,FEMALE,16,2.687,162,-0.738,5,Tue,Introductory,2018,0,23,0,1,0,0,1,0
Spring,FEMALE,16,2.562,136,-0.564,6,Tue,Introductory,2021,0,1,1,0,0,0,1,0
Spring,MALE,14,2,133,-0.59,4,Tue,Introductory,2018,0,31,0,1,0,0,1,0
Spring,FEMALE,15,3.8,123,0.168,5,Tue,Intermediate,2018,0,1,0,0,0,0,1,0
Spring,MALE,13,2.076,133,-0.963,2,Tue,Introductory,2020,0,67,1,0,0,0,1,0
Spring,FEMALE,15,3.583,147,0.176,3,Tue,Intermediate,2018,0,2,0,0,0,0,1,0
Spring,FEMALE,17,3.117,143,0.291,4,Tue,Intermediate,2019,0,13,1,0,0,0,1,0
Spring,FEMALE,17,3,130,-0.336,4,Tue,Intermediate,2018,0,26,0,0,0,0,1,0
Spring,FEMALE,16,2.937,155,-0.012,4,Tue,Introductory,2020,0,60,1,0,0,0,1,0
Spring,FEMALE,15,3.533,130,-0.201,5,Tue,Advanced,2018,0,24,0,0,0,0,1,0
Spring,FEMALE,12,2.5,89,-0.817,6,Tue,Introductory,2017,0,47,0,1,0,0,1,0
Spring,FEMALE,24,3.4,153,-0.031,6,Tue,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,FEMALE,24,3.4,153,-0.031,7,Tue,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,MALE,19,3.631,144,0.223,8,Tue,Graduate,2020,0,46,1,1,0,0,1,0
Spring,FEMALE,13,2.8,123,-0.752,8,Tue,Intermediate,2019,0,39,1,0,1,0,1,0
Spring,MALE,18,3.071,36,0.405,9,Tue,Introductory,2017,1,3,1,0,0,0,1,0
Spring,FEMALE,16,2.937,155,-0.012,9,Tue,Introductory,2020,0,60,1,0,0,0,1,0
Spring,FEMALE,16,4,142,0.217,10,Tue,Intermediate,2018,0,1,0,0,0,0,1,0
Spring,MALE,17,3.823,124,0.502,10,Tue,Introductory,2020,0,76,1,0,0,0,1,0
Spring,MALE,16,3.25,128,0.029,10,Tue,Intermediate,2018,0,12,0,0,1,0,1,0
Spring,FEMALE,17,2.857,27,0.149,6,Tue,Advanced,2017,1,45,0,0,0,0,0,1
Spring,FEMALE,17,3.571,133,-0.176,7,Tue,Introductory,2019,0,5,1,0,0,0,0,1
Spring,MALE,13,2.846,15,0.196,4,Tue,Advanced,2018,0,32,0,0,0,0,0,1
Spring,FEMALE,14,1.5,166,-1.874,4,Tue,Introductory,2020,0,10,1,0,0,0,0,1
Spring,FEMALE,16,3.375,143,-0.197,4,Tue,Introductory,2021,0,41,1,1,0,0,0,1
Spring,FEMALE,12,3.666,131,0.244,3,Tue,Advanced,2017,0,19,0,0,0,0,0,1
Spring,FEMALE,13,3.384,151,-0.205,4,Tue,Advanced,2018,0,17,0,0,0,0,0,1
Spring,FEMALE,16,3.687,133,-0.073,5,Tue,Introductory,2020,0,24,1,1,0,0,0,1
Spring,FEMALE,15,4,157,0,6,Tue,Intermediate,2019,0,2,1,0,0,0,0,1
Spring,FEMALE,19,3.437,122,-0.183,7,Tue,Introductory,2020,0,7,1,0,0,0,0,1
Spring,MALE,13,3.076,56,0.03,8,Tue,Advanced,2017,1,11,0,0,0,0,0,1
Spring,FEMALE,13,2.153,122,-0.224,8,Tue,Introductory,2020,0,4,1,1,0,0,0,1
Spring,MALE,15,2,9,-2,9,Tue,Advanced,2021,0,6,1,0,0,0,0,1
Spring,FEMALE,17,4,165,0,10,Tue,Introductory,2020,0,3,1,0,0,0,0,1
Spring,MALE,15,4,125,0.167,11,Tue,Introductory,2018,0,9,0,0,0,0,0,1
Spring,FEMALE,17,3.705,122,0.048,12,Tue,Introductory,2020,0,11,1,0,0,0,0,1
Spring,FEMALE,16,3.687,133,-0.073,12,Tue,Introductory,2020,0,24,1,0,0,0,0,1
Spring,MALE,14,2,130,-0.514,13,Tue,Intermediate,2020,0,1,1,0,0,0,0,1
Spring,FEMALE,12,3.333,151,-0.462,14,Tue,Intermediate,2017,0,27,0,0,0,0,0,1
Spring,MALE,19,4,183,0.027,12,Tue,Intermediate,2018,0,12,0,0,0,0,0,1
Spring,FEMALE,13,3.692,125,0.52,13,Tue,Introductory,2018,0,20,0,0,0,0,0,1
Spring,MALE,10,2.7,130,-0.492,14,Tue,Advanced,2018,0,20,0,0,0,0,0,1
Spring,MALE,20,3.5,123,0.025,15,Tue,Advanced,2018,0,12,0,0,0,0,0,1
Spring,FEMALE,15,2.416,133,-0.441,14,Tue,Introductory,2018,0,49,0,1,0,0,0,1
Spring,MALE,12,4,27,0,13,Tue,Introductory,2017,1,34,0,1,0,0,0,1
Spring,FEMALE,12,3.333,122,-0.067,1,Wed,Intermediate,2018,0,8,0,0,0,0,0,0
Spring,MALE,12,1.25,127,-0.831,2,Wed,Intermediate,2017,0,6,0,0,0,0,0,0
Spring,FEMALE,14,3.571,128,0.306,3,Wed,Introductory,2019,0,16,1,1,0,0,0,0
Spring,FEMALE,14,3.714,48,-0.286,4,Wed,Introductory,2020,1,12,1,0,0,0,0,0
Spring,FEMALE,17,4,150,0,5,Wed,Intermediate,2018,0,37,0,0,0,0,0,0
Spring,FEMALE,14,3.642,126,-0.358,3,Wed,Introductory,2021,0,20,1,1,0,0,0,0
Spring,MALE,15,2.466,30,-0.126,4,Wed,Introductory,2017,1,8,0,1,0,0,0,0
Spring,FEMALE,13,3.692,125,0.52,5,Wed,Introductory,2018,0,20,0,0,0,0,0,0
Spring,FEMALE,15,2.416,133,-0.441,4,Wed,Introductory,2018,0,49,0,1,0,0,0,0
Spring,MALE,14,2.642,104,-0.13,4,Wed,Introductory,2021,0,19,1,1,0,0,1,0
Spring,MALE,12,2.555,122,0.001,5,Wed,Introductory,2020,0,2,1,1,0,0,1,0
Spring,MALE,14,2,133,-0.59,6,Wed,Introductory,2018,0,31,0,1,0,0,1,0
Spring,MALE,17,3.117,132,0.204,7,Wed,Introductory,2020,0,42,1,1,0,0,1,0
Spring,FEMALE,16,3.625,133,0.252,7,Wed,Intermediate,2020,0,49,1,0,0,0,1,0
Spring,FEMALE,16,4,142,0.312,8,Wed,Introductory,2019,0,35,1,1,0,0,1,0
Spring,MALE,15,2.6,115,-0.4,9,Wed,Introductory,2019,0,2,1,0,0,0,1,0
Spring,MALE,13,1.769,133,-0.542,9,Wed,Advanced,2018,0,45,0,0,0,0,1,0
Spring,MALE,17,3.529,124,-0.034,9,Wed,Introductory,2020,0,24,1,1,0,0,1,0
Spring,FEMALE,17,2.529,133,-0.35,10,Wed,Introductory,2018,0,42,0,1,0,0,1,0
Spring,FEMALE,14,1.5,166,-1.874,7,Wed,Introductory,2020,0,10,1,1,0,0,1,0
Spring,MALE,17,3.666,45,1.01,8,Wed,Introductory,2017,1,16,0,1,0,0,1,0
Spring,FEMALE,17,3,130,-0.336,8,Wed,Intermediate,2018,0,26,0,0,0,0,1,0
Spring,FEMALE,15,3.5,126,-0.076,8,Wed,Introductory,2020,0,14,1,1,0,0,1,0
Spring,FEMALE,17,3.8,131,0.481,9,Wed,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,MALE,12,3,131,-0.534,10,Wed,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,MALE,13,3.076,86,0.041,11,Wed,Advanced,2017,0,13,0,0,0,0,1,0
Spring,MALE,15,2.4,134,-0.288,12,Wed,Advanced,2017,0,13,0,0,0,0,1,0
Spring,MALE,15,2.4,136,-0.493,12,Wed,Intermediate,2019,0,18,1,0,0,0,1,0
Spring,FEMALE,18,2.533,127,-0.58,13,Wed,Introductory,2019,0,13,1,1,0,0,1,0
Spring,FEMALE,12,4,126,0.235,14,Wed,Advanced,2018,0,7,0,1,0,0,1,0
Spring,FEMALE,12,2.25,40,0,15,Wed,Intermediate,2017,1,5,0,0,0,0,1,0
Spring,FEMALE,9,3.5,55,0.5,16,Wed,Graduate,2019,0,1,1,0,1,0,1,0
Spring,FEMALE,24,3.055,163,-0.242,17,Wed,Introductory,2020,0,22,1,1,0,0,1,0
Spring,FEMALE,17,2.529,133,-0.35,16,Wed,Intermediate,2018,0,42,0,0,0,0,1,0
Spring,FEMALE,16,3.625,126,0.178,15,Wed,Introductory,2020,0,7,1,0,0,0,1,0
Spring,FEMALE,12,2,46,-0.516,16,Wed,Intermediate,2018,1,2,0,0,0,0,1,0
Spring,FEMALE,24,3.055,163,-0.242,15,Wed,Intermediate,2020,0,22,1,0,0,0,1,0
Spring,MALE,15,3,134,0.164,16,Wed,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,MALE,15,3.111,122,-0.037,17,Wed,Introductory,2019,0,37,1,1,0,0,1,0
Spring,MALE,14,1.928,122,-1.092,18,Wed,Introductory,2019,0,68,1,0,0,0,1,0
Spring,FEMALE,12,3,128,-0.095,19,Wed,Intermediate,2018,0,22,0,0,0,0,1,0
Spring,FEMALE,12,3.25,159.7,0.065,20,Wed,Advanced,2017,0,7,0,0,0,0,1,0
Spring,FEMALE,16,4,126,0,20,Wed,Intermediate,2019,0,17,1,0,0,0,1,0
Spring,MALE,17,3,148,0.188,21,Wed,Introductory,2018,0,47,0,1,0,0,1,0
Spring,MALE,16,3.25,128,0.029,21,Wed,Intermediate,2018,0,12,0,0,1,0,1,0
Spring,MALE,15,3.5,129,0.079,20,Wed,Intermediate,2019,0,8,1,0,0,0,1,0
Spring,FEMALE,16,4,207,0.136,16,Wed,Advanced,2021,0,7,1,0,0,0,1,0
Spring,FEMALE,14,3.142,126,-0.58,17,Wed,Advanced,2018,0,7,0,0,0,0,1,0
Spring,MALE,18,3.529,160,0.369,17,Wed,Advanced,2018,0,3,0,0,0,0,1,0
Spring,MALE,15,4,123,0.265,14,Wed,Advanced,2018,0,18,0,0,0,0,1,0
Spring,FEMALE,15,2.583,133,-0.389,15,Wed,Introductory,2019,0,21,1,1,0,0,1,0
Spring,FEMALE,14,3.461,150,0.182,16,Wed,Graduate,2019,0,18,1,1,0,0,1,0
Spring,MALE,15,3.666,123,0.096,17,Wed,Intermediate,2020,0,60,1,0,0,0,1,0
Spring,MALE,12,2.5,118,0.061,18,Wed,Introductory,2021,0,16,1,1,0,0,1,0
Spring,FEMALE,10,1.571,66,-0.641,16,Wed,Introductory,2017,1,3,1,1,0,0,1,0
Spring,MALE,17,3.636,137,0.445,12,Wed,Advanced,2018,0,1,1,0,0,0,1,0
Spring,MALE,17,2,64,-0.322,13,Wed,Introductory,2017,1,12,0,1,0,0,0,1
Spring,FEMALE,12,3.666,131,0.244,14,Wed,Advanced,2017,0,19,0,0,0,0,0,1
Spring,MALE,15,2.916,125,0.124,15,Wed,Introductory,2019,0,11,1,1,0,0,0,1
Spring,FEMALE,24,3.4,153,-0.031,16,Wed,Intermediate,2020,0,83,1,0,0,0,0,1
Spring,FEMALE,15,3.2,125,-0.141,15,Wed,Intermediate,2018,0,33,0,0,0,0,0,1
Spring,FEMALE,16,2.615,125,-0.393,16,Wed,Intermediate,2020,0,44,1,0,0,0,0,1
Spring,FEMALE,11,2.545,133,-0.31,13,Wed,Introductory,2019,0,18,1,1,0,0,0,1
Spring,FEMALE,16,2.687,127,-0.217,14,Wed,Introductory,2021,0,18,1,0,0,0,0,1
Spring,FEMALE,17,2.857,27,0.149,14,Wed,Introductory,2017,1,45,0,1,0,0,0,1
Spring,MALE,16,1.75,125,-0.394,13,Wed,Advanced,2018,0,14,0,0,0,0,0,1
Spring,MALE,15,2.25,129,-0.789,13,Wed,Intermediate,2020,0,51,1,0,0,0,0,1
Spring,MALE,12,2.857,147,-0.723,14,Wed,Introductory,2018,0,14,0,0,0,0,0,1
Spring,MALE,17,2.272,122,-0.681,13,Wed,Introductory,2020,0,25,1,1,0,0,0,1
Spring,FEMALE,16,2.916,79,-0.008,14,Wed,Introductory,2018,0,47,0,1,0,0,0,1
Spring,MALE,12,2.166,93,-0.298,15,Wed,Introductory,2020,0,14,1,1,0,0,0,1
Spring,FEMALE,15,3.8,123,-0.066,16,Wed,Introductory,2018,0,52,0,1,0,0,0,1
Spring,MALE,13,3.615,138,-0.201,17,Wed,Introductory,2020,0,26,1,1,0,0,0,1
Spring,MALE,9,3,98,0.375,18,Wed,Introductory,2018,0,17,1,1,0,0,0,1
Spring,MALE,12,4,122,0,17,Wed,Introductory,2020,0,28,1,1,0,0,0,1
Spring,MALE,12,2.5,118,0.061,10,Wed,Introductory,2021,0,16,1,1,0,0,0,1
Spring,MALE,9,3,126,-0.454,11,Wed,Introductory,2021,0,35,1,1,0,0,0,1
Spring,MALE,16,4,141,0,11,Wed,Intermediate,2020,0,9,1,1,0,0,0,1
Spring,FEMALE,17,3.117,143,0.291,12,Wed,Advanced,2019,0,13,1,0,0,0,0,1
Spring,FEMALE,16,4,125,0.256,13,Wed,Advanced,2018,0,8,0,0,0,0,0,1
Spring,MALE,19,4,124,0.184,10,Wed,Advanced,2018,0,4,0,0,0,0,0,1
Spring,MALE,16,2.875,129,0.012,11,Wed,Advanced,2018,0,2,0,0,0,0,0,1
Spring,FEMALE,22,3.812,122,0.141,11,Wed,Advanced,2018,0,5,0,0,0,0,0,1
Spring,MALE,15,2.916,125,0.124,11,Wed,Introductory,2019,0,11,1,1,0,0,0,1
Spring,MALE,17,2,64,-0.322,12,Wed,Introductory,2017,1,12,0,1,0,0,0,1
Spring,MALE,15,2.333,78,0.103,13,Wed,Introductory,2021,0,2,1,1,0,0,0,1
Spring,FEMALE,16,3.1,126,0.298,13,Wed,Intermediate,2018,0,6,0,0,1,0,0,1
Spring,MALE,15,3.6,122,-0.08,12,Wed,Advanced,2019,0,31,1,0,0,0,0,1
Spring,FEMALE,12,2.222,125,-0.431,13,Wed,Introductory,2020,0,34,1,1,0,0,0,1
Spring,MALE,15,3.8,126,0.14,12,Wed,Introductory,2020,0,36,1,1,0,0,0,1
Spring,FEMALE,15,3.666,151,0.166,13,Wed,Introductory,2021,0,27,1,1,0,0,0,1
Spring,MALE,17,1.285,20,-1.143,12,Wed,Introductory,2017,1,12,0,1,0,0,0,1
Spring,MALE,15,2.6,127,0.086,9,Wed,Introductory,2021,0,25,1,1,0,0,0,1
Spring,MALE,9,3,126,-0.454,1,Thu,Introductory,2021,0,35,1,1,0,0,0,0
Spring,MALE,14,1.928,122,-1.092,1,Thu,Intermediate,2019,0,68,1,0,0,0,0,0
Spring,FEMALE,10,2.7,125,-0.05,2,Thu,Advanced,2018,0,5,0,0,0,0,0,0
Spring,MALE,19,3.062,122,0.195,3,Thu,Intermediate,2018,0,5,0,0,1,0,0,0
Spring,FEMALE,14,3.538,126,-0.065,3,Thu,Intermediate,2020,0,3,1,0,0,0,0,0
Spring,MALE,17,3.529,124,-0.034,4,Thu,Introductory,2020,0,24,1,1,0,0,0,0
Spring,FEMALE,18,3.5,159,-0.084,4,Thu,Intermediate,2018,0,4,0,0,0,0,0,0
Spring,FEMALE,21,4,125,0.077,5,Thu,Introductory,2020,0,2,1,0,0,0,0,0
Spring,FEMALE,16,2.812,147.5,-0.1,6,Thu,Advanced,2017,0,2,0,0,0,0,0,0
Spring,FEMALE,16,2.687,162,-0.738,7,Thu,Introductory,2018,0,23,0,1,0,0,0,0
Spring,MALE,14,2.642,104,-0.13,8,Thu,Introductory,2021,0,19,1,1,0,0,0,0
Spring,FEMALE,14,3,117,-0.281,9,Thu,Intermediate,2018,0,36,0,0,0,0,0,0
Spring,MALE,12,3.25,123,0.125,10,Thu,Advanced,2018,0,2,0,0,0,0,0,0
Spring,MALE,10,2.333,139,-0.591,11,Thu,Advanced,2018,0,33,0,0,0,0,0,0
Spring,FEMALE,17,2.857,27,0.149,12,Thu,Introductory,2017,1,45,0,1,0,0,0,0
Spring,MALE,9,3,126,-0.454,12,Thu,Introductory,2021,0,35,1,1,0,0,0,0
Spring,MALE,12,2.75,123,-0.171,13,Thu,Advanced,2018,0,2,0,0,0,0,0,0
Spring,FEMALE,12,3,131,-0.445,14,Thu,Advanced,2018,0,2,0,0,0,0,0,0
Spring,FEMALE,14,3,117,-0.281,14,Thu,Introductory,2018,0,36,0,1,0,0,1,0
Spring,FEMALE,16,4,142,0.312,14,Thu,Introductory,2019,0,35,1,1,0,0,1,0
Spring,MALE,12,2.555,122,0.001,9,Thu,Introductory,2020,0,2,1,1,0,0,1,0
Spring,MALE,14,2,133,-0.59,10,Thu,Introductory,2018,0,31,0,1,0,0,1,0
Spring,MALE,16,2.307,120,0.087,11,Thu,Introductory,2021,0,12,1,0,0,0,1,0
Spring,FEMALE,22,1.857,125,-0.749,9,Thu,Introductory,2021,0,24,1,0,0,0,1,0
Spring,FEMALE,17,2.857,27,0.149,7,Thu,Introductory,2017,1,45,0,0,0,0,1,0
Spring,FEMALE,20,3.647,82,-0.033,8,Thu,Introductory,2017,0,11,0,0,0,0,1,0
Spring,FEMALE,15,3.333,134,-0.455,9,Thu,Introductory,2020,0,6,1,1,0,0,1,0
Spring,MALE,12,2.166,93,-0.298,10,Thu,Introductory,2020,0,14,1,1,0,0,1,0
Spring,MALE,14,2.214,169.02,-0.695,11,Thu,Introductory,2018,0,34,0,1,0,0,1,0
Spring,MALE,17,3.666,45,1.01,11,Thu,Introductory,2017,1,16,0,1,0,0,1,0
Spring,FEMALE,17,3.714,122,0.154,11,Thu,Introductory,2020,0,16,1,1,0,0,1,0
Spring,FEMALE,15,4,157,0,12,Thu,Introductory,2019,0,2,1,0,0,0,1,0
Spring,FEMALE,19,3.769,125,-0.006,9,Thu,Intermediate,2018,0,40,0,0,0,0,1,0
Spring,FEMALE,17,4,165,0,9,Thu,Introductory,2020,0,3,1,0,0,0,1,0
Spring,MALE,15,2.416,167,-0.609,7,Thu,Intermediate,2017,0,6,0,1,0,0,1,0
Spring,MALE,15,3.8,124,0.423,8,Thu,Intermediate,2018,0,2,0,0,1,0,1,0
Spring,MALE,16,3.437,126,0.104,9,Thu,Intermediate,2018,0,3,0,0,1,0,1,0
Spring,MALE,13,4,150.5,0.17,10,Thu,Intermediate,2018,0,3,0,0,1,0,1,0
Spring,MALE,12,4,27,0,11,Thu,Introductory,2017,1,34,0,1,0,0,1,0
Spring,FEMALE,17,3,130,-0.336,12,Thu,Intermediate,2018,0,26,0,0,0,0,1,0
Spring,MALE,14,4,162,0.058,13,Thu,Intermediate,2018,0,10,0,0,0,0,1,0
Spring,FEMALE,17,4,125,0.2,14,Thu,Introductory,2021,0,5,1,1,0,0,1,0
Spring,FEMALE,13,1.5,143,-1.548,15,Thu,Introductory,2017,0,8,0,0,0,0,1,0
Spring,MALE,17,3.823,124,0.502,15,Thu,Introductory,2020,0,76,1,1,0,0,1,0
Spring,MALE,12,2.333,28,0.278,16,Thu,Graduate,2018,1,22,0,1,0,0,1,0
Spring,FEMALE,16,2.937,155,-0.012,17,Thu,Introductory,2020,0,60,1,0,0,0,1,0
Spring,MALE,12,2.5,118,0.061,18,Thu,Introductory,2021,0,16,1,1,0,0,1,0
Spring,MALE,13,4,145,0.616,18,Thu,Introductory,2020,0,20,1,1,0,0,1,0
Spring,FEMALE,14,3.071,77,0.315,19,Thu,Introductory,2018,0,1,0,1,0,0,1,0
Spring,FEMALE,17,2.187,105,-0.287,20,Thu,Introductory,2018,0,1,1,1,0,0,1,0
Spring,MALE,17,2,64,-0.322,20,Thu,Introductory,2017,1,12,0,1,0,0,1,0
Spring,MALE,12,2.666,163,-0.094,19,Thu,Introductory,2017,0,53,1,1,0,0,1,0
Spring,MALE,17,3,148,0.188,20,Thu,Introductory,2018,0,47,0,1,0,0,1,0
Spring,FEMALE,16,3.687,133,-0.073,17,Thu,Introductory,2020,0,24,1,1,0,0,1,0
Spring,FEMALE,16,3.437,130,-0.296,16,Thu,Intermediate,2018,0,2,0,0,1,0,1,0
Spring,MALE,15,2.533,133,0.029,17,Thu,Introductory,2018,0,26,0,1,0,0,1,0
Spring,FEMALE,18,2.888,128,0.03,18,Thu,Introductory,2019,0,3,1,1,0,0,1,0
Spring,FEMALE,15,3.666,151,0.166,16,Thu,Introductory,2021,0,27,1,1,0,0,1,0
Spring,FEMALE,18,3.133,125,-0.867,17,Thu,Introductory,2021,0,47,1,1,0,0,1,0
Spring,FEMALE,13,3.5,123,-0.166,17,Thu,Advanced,2018,0,2,0,0,0,0,1,0
Spring,FEMALE,16,3.187,124,-0.575,18,Thu,Introductory,2019,0,20,1,1,0,0,1,0
Spring,FEMALE,15,3.214,154,-0.192,18,Thu,Intermediate,2018,0,16,0,0,0,0,1,0
Spring,MALE,14,2.785,108,0.108,18,Thu,Advanced,2021,0,30,1,0,0,0,1,0
