Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Occupancy,Day_of_Week,Is_Weekend,Week_of_Month,Month,Hour_of_Day,Time_Period,Course_Level,GPA_Category,Credit_Load_Category,Class_Standing_Self_Reported,Class_Standing_BGSU
BGSU01100,Fall 2016,Undergraduate,Senior,"AFRS-BA:Africana Studies,ENGL-MIN:English",Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,8,2016-10-12,12:30:00,13:27:00,57,MALE,13,2.846,132,2.472,0.374,8,Wed,FALSE,2,Oct,12,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00142,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,Introduction to Construction,CONS-2350,CONS,2000,8,2016-10-12,12:37:00,14:18:00,101,FEMALE,16,3,141,2.212,0.788,9,Wed,FALSE,2,Oct,12,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU02678,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,12:53:00,13:57:00,63,FEMALE,17,4,150,4,0,10,Wed,FALSE,2,Oct,12,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01822,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,8,2016-10-12,13:07:00,13:55:00,48,FEMALE,19,3.4,145,3.589,-0.189,7,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Excellent,Overload,Fourth Year,Extended
BGSU01312,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,13:21:00,16:19:00,177,MALE,3,0,136,3.186,-3.186,8,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Good,Part Time,Third Year,Extended
BGSU02618,Fall 2016,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,13:21:00,14:15:00,54,MALE,16,3.812,122,3.601,0.211,9,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01692,Fall 2016,Undergraduate,Senior,ENVSI-BS:Environmental Science,Fall Semester 2019,College Algebra I,MATH-1210,MATH,1000,8,2016-10-12,13:23:00,14:11:00,47,MALE,20,3,146,3.015,-0.015,10,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Good,Overload,Fourth Year,Extended
BGSU02087,Fall 2016,Undergraduate,Sophomore,No Response,Spring Semester 2017,Precalculus Mathematics,MATH-1280,MATH,1000,8,2016-10-12,13:23:00,14:22:00,58,MALE,14,3,44,2.59,0.41,11,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Satisfactory,Full Time,Second Year,Sophomore
BGSU02002,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,8,2016-10-12,13:30:00,15:48:00,138,MALE,14,2.785,131,3.149,-0.364,10,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Good,Full Time,Third Year,Extended
BGSU00802,Fall 2016,Undergraduate,Senior,ENVSI-BS:Environmental Science,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,8,2016-10-12,13:34:00,14:49:00,74,MALE,15,3.2,133,2.629,0.571,11,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01067,Fall 2016,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Fall Semester 2019,Precalculus Mathematics,MATH-1280,MATH,1000,8,2016-10-12,13:34:00,14:49:00,74,MALE,13,1.769,148,2.072,-0.303,12,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03629,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,8,2016-10-12,13:42:00,15:43:00,120,FEMALE,20,3.058,146,3.44,-0.382,12,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Good,Overload,Fourth Year,Extended
BGSU02148,Fall 2016,Undergraduate,Senior,ENGT-BSET:Engineering Technology,Fall Semester 2020,College Algebra,MATH-1220,MATH,1000,8,2016-10-12,13:53:00,16:11:00,138,MALE,14,2.428,145,2.717,-0.289,13,Wed,FALSE,2,Oct,13,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00894,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Intermediate Latin I,LAT-2010,LAT,2000,8,2016-10-12,13:59:00,16:03:00,123,FEMALE,18,4,132,3.841,0.159,12,Wed,FALSE,2,Oct,13,Afternoon,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU01693,Fall 2016,Undergraduate,Junior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,8,2016-10-12,14:02:00,15:36:00,94,FEMALE,12,1,79,2.535,-1.535,13,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Satisfactory,Half Time,Third Year,Junior
BGSU00148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,14:15:00,16:15:00,119,FEMALE,12,3,169,2.726,0.274,12,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU01792,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,HCARE-BAHS:Health Care Administration",Summer Semester 2019,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,14:16:00,20:14:00,358,MALE,16,2.714,132,2.681,0.033,13,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01912,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,14:23:00,16:20:00,116,FEMALE,15,3.2,125,3.341,-0.141,12,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Good,Full Time,Third Year,Extended
BGSU01217,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,General Chemistry,CHEM-1250,CHEM,1000,8,2016-10-12,14:29:00,15:09:00,39,FEMALE,18,1.933,151,2.696,-0.763,13,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02218,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,General Chemistry,CHEM-1250,CHEM,1000,8,2016-10-12,14:29:00,15:09:00,40,FEMALE,18,2.166,122,3.306,-1.14,14,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03660,Fall 2016,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2021,General Psychology,PSYC-1010,PSYC,1000,8,2016-10-12,14:29:00,16:01:00,91,MALE,15,2.428,111,2.678,-0.25,15,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU02425,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2017,Cultural Pluralism in the United States,ACS-2500,ACS,2000,8,2016-10-12,14:31:00,16:08:00,97,FEMALE,9,2.666,25,2.772,-0.106,16,Wed,FALSE,2,Oct,14,Afternoon,Intermediate,Satisfactory,Half Time,First Year,Freshman
BGSU02523,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,14:34:00,15:15:00,41,MALE,17,3.647,123,3.287,0.36,17,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU00826,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Principles of Macroeconomics,ECON-2030,ECON,2000,8,2016-10-12,14:35:00,15:24:00,49,MALE,15,4,123,3.735,0.265,18,Wed,FALSE,2,Oct,14,Afternoon,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU01526,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,8,2016-10-12,14:42:00,14:58:00,15,MALE,16,3.25,132,3.74,-0.49,19,Wed,FALSE,2,Oct,14,Afternoon,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU03631,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,14:51:00,17:11:00,140,MALE,14,0,8,1.437,-1.437,18,Wed,FALSE,2,Oct,14,Afternoon,Introductory,Needs Improvement,Full Time,First Year,Freshman
BGSU03398,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2017,Concepts in Biology II,BIOL-2050,BIOL,2000,8,2016-10-12,15:15:00,16:27:00,72,FEMALE,12,2.5,24,2.625,-0.125,15,Wed,FALSE,2,Oct,15,Afternoon,Intermediate,Satisfactory,Half Time,First Year,Freshman
BGSU00208,Fall 2016,Undergraduate,Junior,"PSYC-BA:Psychology,SOC-MIN:Sociology",Summer Semester 2020,College Algebra I,MATH-1210S,MATH,1000,8,2016-10-12,15:20:00,16:16:00,55,FEMALE,13,2.333,76,1.82,0.513,16,Wed,FALSE,2,Oct,15,Afternoon,Introductory,Needs Improvement,Full Time,Third Year,Junior
BGSU01715,Fall 2016,Undergraduate,Junior,PROFOL-MBA:MBA - Professional OL Program,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,15:21:00,17:41:00,140,MALE,16,2.875,0,3.317,-0.442,17,Wed,FALSE,2,Oct,15,Afternoon,Introductory,Good,Full Time,Third Year,Freshman
BGSU02374,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,15:21:00,18:31:00,189,MALE,16,2.687,138,3.022,-0.335,18,Wed,FALSE,2,Oct,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU04128,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,15:32:00,17:41:00,128,FEMALE,15,3.6,129,3.45,0.15,18,Wed,FALSE,2,Oct,15,Afternoon,Introductory,Good,Full Time,Third Year,Extended
BGSU01602,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,15:49:00,17:38:00,109,MALE,19,3.625,126,3.494,0.131,16,Wed,FALSE,2,Oct,15,Afternoon,Introductory,Good,Overload,Fourth Year,Extended
BGSU01130,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,8,2016-10-12,15:57:00,17:53:00,116,MALE,18,3.833,138,3.174,0.659,17,Wed,FALSE,2,Oct,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU00171,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2017,College Physics I,PHYS-2010,PHYS,2000,8,2016-10-12,15:58:00,16:56:00,57,MALE,10,2.769,137,2.556,0.213,18,Wed,FALSE,2,Oct,15,Afternoon,Intermediate,Satisfactory,Half Time,Fourth Year,Extended
BGSU03551,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Elementary French II,FREN-1020,FREN,1000,8,2016-10-12,16:02:00,17:40:00,97,FEMALE,19,3.769,125,3.775,-0.006,18,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Excellent,Overload,Third Year,Extended
BGSU00994,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Physics,PHYS-1010,PHYS,1000,8,2016-10-12,16:05:00,17:33:00,88,FEMALE,16,4,122,3.974,0.026,18,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01148,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Classical Mechanics,PHYS-4160,PHYS,4000,8,2016-10-12,16:10:00,18:07:00,116,MALE,14,3.2,131,2.955,0.245,18,Wed,FALSE,2,Oct,16,Afternoon,Advanced,Satisfactory,Full Time,Fourth Year,Extended
BGSU02088,Fall 2016,Undergraduate,Senior,EXES-BSED:Exercise Science,Summer Semester 2019,Structural and Functional Bases of Human Movement,EXSC-2300,EXSC,2000,8,2016-10-12,16:10:00,17:14:00,64,FEMALE,20,3.058,140,3.305,-0.247,19,Wed,FALSE,2,Oct,16,Afternoon,Intermediate,Good,Overload,Fourth Year,Extended
BGSU03070,Fall 2016,Undergraduate,Senior,MIS-BSBA:Information Systems,Fall Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:12:00,17:49:00,97,MALE,16,3.25,122,2.844,0.406,19,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02948,Fall 2016,Undergraduate,Senior,MIS-BSBA:Information Systems,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:13:00,18:41:00,147,MALE,16,3.076,123,3.117,-0.041,20,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:13:00,18:41:00,148,MALE,16,3.769,107,3.619,0.15,21,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Senior
BGSU03932,Fall 2016,Undergraduate,Senior,SALES-BSBA:Sales and Services Marketing,Summer Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:13:00,17:35:00,81,FEMALE,16,2.875,123,2.658,0.217,22,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00330,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Psychophysiology,PSYC-3280,PSYC,3000,8,2016-10-12,16:19:00,16:40:00,21,MALE,10,4,138,3.441,0.559,20,Wed,FALSE,2,Oct,16,Afternoon,Advanced,Good,Half Time,Fourth Year,Extended
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:21:00,18:12:00,111,MALE,16,3.307,125,3.213,0.094,20,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02556,Fall 2016,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:24:00,16:56:00,32,MALE,16,3.769,125,4,-0.231,20,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Excellent,Full Time,Graduate,Extended
BGSU02643,Fall 2016,Undergraduate,Senior,"INBUS-BSBA:International Business,LEAD-MIN:Leadership,SUPC-BSBA:Supply Chain Management",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:27:00,18:51:00,144,MALE,16,3.437,138,3.293,0.144,20,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01217,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,General Chemistry,CHEM-1250,CHEM,1000,8,2016-10-12,16:28:00,17:13:00,45,FEMALE,18,1.933,151,2.696,-0.763,21,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02522,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Precalculus Mathematics,MATH-1280,MATH,1000,8,2016-10-12,16:28:00,17:09:00,40,MALE,18,4,143,3.722,0.278,22,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU00125,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,8,2016-10-12,16:29:00,20:50:00,260,MALE,13,3.1,163,2.109,0.991,23,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02365,Fall 2016,Undergraduate,Senior,"TLEP-BSED:Tourism, Hospitality & Event M",Summer Semester 2020,College Algebra,MATH-1220,MATH,1000,8,2016-10-12,16:29:00,18:17:00,107,MALE,18,3.6,133,3.015,0.585,24,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01560,Fall 2016,Undergraduate,Senior,ENVP-BA:Environmentl Policy & Analysis,Fall Semester 2019,Intermediate Algebra,MATH-95X,MATH,99,8,2016-10-12,16:33:00,17:20:00,47,MALE,17,3,133,2.93,0.07,25,Wed,FALSE,2,Oct,16,Afternoon,Graduate,Satisfactory,Full Time,Fourth Year,Extended
BGSU03417,Fall 2016,Undergraduate,Senior,"ENGL-BA:English,IPC-MIN:Communication",Fall Semester 2020,Intermediate German I,GERM-2010,GERM,2000,8,2016-10-12,16:34:00,17:51:00,77,FEMALE,16,2.615,125,3.008,-0.393,26,Wed,FALSE,2,Oct,16,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU01712,Fall 2016,Graduate,Graduate,GEOSPAT-MS:Applied Geospatial Science,Fall Semester 2019,General Chemistry,CHEM-1250,CHEM,1000,8,2016-10-12,16:39:00,17:06:00,26,FEMALE,17,2.411,9,3.666,-1.255,27,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Excellent,Full Time,Graduate,Freshman
BGSU02065,Fall 2016,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Summer Semester 2019,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,16:40:00,17:53:00,72,MALE,13,2.384,127,2.758,-0.374,27,Wed,FALSE,2,Oct,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03607,Fall 2016,Undergraduate,Sophomore,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,17:16:00,18:28:00,71,FEMALE,14,2.875,62,3.4,-0.525,21,Wed,FALSE,2,Oct,17,Evening,Introductory,Good,Full Time,Second Year,Junior
BGSU02700,Fall 2016,Undergraduate,Sophomore,No Response,Spring Semester 2018,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,8,2016-10-12,17:20:00,17:56:00,35,FEMALE,16,3.375,71,3.22,0.155,21,Wed,FALSE,2,Oct,17,Evening,Introductory,Good,Full Time,Second Year,Junior
BGSU01143,Fall 2016,Undergraduate,Senior,No Response,Fall Semester 2017,Organic Chemistry,CHEM-3410,CHEM,3000,8,2016-10-12,17:33:00,18:42:00,69,FEMALE,16,3.461,67,3.633,-0.172,21,Wed,FALSE,2,Oct,17,Evening,Advanced,Excellent,Full Time,Fourth Year,Junior
BGSU02218,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,General Chemistry,CHEM-1250,CHEM,1000,8,2016-10-12,17:33:00,22:02:00,269,FEMALE,18,2.166,122,3.306,-1.14,22,Wed,FALSE,2,Oct,17,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01192,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Organic Chemistry,CHEM-3410,CHEM,3000,8,2016-10-12,17:34:00,18:52:00,77,FEMALE,21,3.388,122,3.553,-0.165,23,Wed,FALSE,2,Oct,17,Evening,Advanced,Excellent,Overload,Fourth Year,Extended
BGSU01610,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,8,2016-10-12,17:34:00,18:52:00,77,FEMALE,16,2.437,84,2.783,-0.346,24,Wed,FALSE,2,Oct,17,Evening,Advanced,Satisfactory,Full Time,Third Year,Junior
BGSU00265,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Basic Organic Chemistry,CHEM-3060,CHEM,3000,8,2016-10-12,17:35:00,19:51:00,135,FEMALE,12,2.5,146,2.166,0.334,24,Wed,FALSE,2,Oct,17,Evening,Advanced,Satisfactory,Half Time,Fourth Year,Extended
BGSU02286,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,8,2016-10-12,17:35:00,18:41:00,65,FEMALE,15,3.266,126,3.727,-0.461,25,Wed,FALSE,2,Oct,17,Evening,Advanced,Excellent,Full Time,Third Year,Extended
BGSU02417,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,8,2016-10-12,17:35:00,18:41:00,66,FEMALE,17,3.176,137,3.53,-0.354,26,Wed,FALSE,2,Oct,17,Evening,Advanced,Excellent,Full Time,Fourth Year,Extended
BGSU00778,Fall 2016,Undergraduate,Senior,No Response,Fall Semester 2017,Organic Chemistry,CHEM-3410,CHEM,3000,8,2016-10-12,17:36:00,18:52:00,75,FEMALE,14,3.285,122,3.486,-0.201,27,Wed,FALSE,2,Oct,17,Evening,Advanced,Good,Full Time,Fourth Year,Extended
BGSU00111,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,College Physics I,PHYS-2010,PHYS,2000,8,2016-10-12,17:37:00,18:51:00,74,MALE,15,1,193,2.054,-1.054,28,Wed,FALSE,2,Oct,17,Evening,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU02638,Fall 2016,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Fall Semester 2020,Elementary Algebra,MATH-90X,MATH,99,8,2016-10-12,17:48:00,19:11:00,83,MALE,19,3.631,144,3.408,0.223,25,Wed,FALSE,2,Oct,17,Evening,Graduate,Good,Overload,Fourth Year,Extended
BGSU02356,Fall 2016,Undergraduate,Senior,"ANALY-BSBA:Busn Analytics & Intelligence,MIS-BSBA:Information Systems",Summer Semester 2019,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,17:57:00,19:28:00,91,MALE,18,3.666,159,3.736,-0.07,21,Wed,FALSE,2,Oct,17,Evening,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU02683,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Fall Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,8,2016-10-12,17:57:00,19:01:00,63,MALE,15,2.25,129,3.039,-0.789,22,Wed,FALSE,2,Oct,17,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03497,Fall 2016,Graduate,Graduate,"BSHDFS:BS Hum Dev & Fam Stds,PSYC-MIN:Psychology",Fall Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,18:02:00,18:33:00,31,FEMALE,14,4,176,3.625,0.375,23,Wed,FALSE,2,Oct,18,Evening,Introductory,Excellent,Full Time,Graduate,Extended
BGSU01958,Fall 2016,Undergraduate,Senior,FIN-BSBA:Finance,Spring Semester 2020,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,8,2016-10-12,18:18:00,19:16:00,57,FEMALE,16,3.307,130,2.664,0.643,21,Wed,FALSE,2,Oct,18,Evening,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU02447,Fall 2016,Undergraduate,Senior,"PLPRG-MIN:Planned Program,PSYC-BA:Psychology",Spring Semester 2021,Environment of Life,BIOL-1010,BIOL,1000,8,2016-10-12,18:30:00,18:59:00,28,MALE,14,2.785,108,2.677,0.108,21,Wed,FALSE,2,Oct,18,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU02765,Fall 2016,Undergraduate,Senior,"PSYC-MIN:Psychology,SOC-BA:Sociology",Spring Semester 2020,Elementary Algebra,MATH-90X,MATH,99,8,2016-10-12,18:46:00,19:53:00,66,MALE,15,2.4,125,3.344,-0.944,15,Wed,FALSE,2,Oct,18,Evening,Graduate,Good,Full Time,Fourth Year,Extended
BGSU02810,Fall 2016,Undergraduate,Senior,"INBUS-BSBA:International Business,MGMT-BSBA:Management",Spring Semester 2020,Seminar in Academic Writing,GSW-1110,GSW,1000,8,2016-10-12,18:46:00,20:31:00,105,FEMALE,16,3.062,128,3.201,-0.139,16,Wed,FALSE,2,Oct,18,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01817,Fall 2016,Graduate,Graduate,"PROF-MBA:MBA - Professional Program,PROFOL-MBA:MBA - Professional OL Program",Fall Semester 2020,Data Structures,CS-3350,CS,3000,8,2016-10-12,19:00:00,19:59:00,58,FEMALE,6,0,12,3,-3,11,Wed,FALSE,2,Oct,19,Evening,Advanced,Good,Part Time,Graduate,Freshman
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Career Preparation in Computing Fields,CS-2900,CS,2000,8,2016-10-12,19:00:00,19:58:00,58,MALE,10,2.7,130,3.192,-0.492,12,Wed,FALSE,2,Oct,19,Evening,Intermediate,Good,Half Time,Fourth Year,Extended
BGSU03932,Fall 2016,Undergraduate,Senior,SALES-BSBA:Sales and Services Marketing,Summer Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,19:06:00,20:31:00,85,FEMALE,16,2.875,123,2.658,0.217,12,Wed,FALSE,2,Oct,19,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01705,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,College Algebra,MATH-1220,MATH,1000,8,2016-10-12,19:15:00,21:16:00,120,FEMALE,12,3.25,144,3.225,0.025,12,Wed,FALSE,2,Oct,19,Evening,Introductory,Good,Half Time,Fourth Year,Extended
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,19:19:00,20:42:00,82,MALE,16,3.769,107,3.619,0.15,12,Wed,FALSE,2,Oct,19,Evening,Introductory,Excellent,Full Time,Fourth Year,Senior
BGSU03003,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2017,Introduction to Biology,BIOL-1040,BIOL,1000,8,2016-10-12,19:21:00,19:41:00,19,FEMALE,18,4,33,3.766,0.234,13,Wed,FALSE,2,Oct,19,Evening,Introductory,Excellent,Full Time,First Year,Sophomore
BGSU03557,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,19:21:00,21:56:00,155,MALE,16,2.769,125,3.02,-0.251,14,Wed,FALSE,2,Oct,19,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU00359,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,19:22:00,21:53:00,151,MALE,14,3.142,158.19,3.106,0.036,15,Wed,FALSE,2,Oct,19,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02803,Fall 2016,Undergraduate,Senior,"MKT-BSBA:Marketing,SUPC-BSBA:Supply Chain Management",Summer Semester 2020,Basic Calculus,MATH-1260,MATH,1000,8,2016-10-12,19:22:00,21:56:00,154,MALE,16,3.812,123,3.285,0.527,16,Wed,FALSE,2,Oct,19,Evening,Introductory,Good,Full Time,Fourth Year,Extended
