datetime,hourly_cloudcover,hourly_temperature_2m,hourly_windspeed_10m,hourly_precipitation,hourly_rain,hourly_snowfall
2018-02-11T06:00:00Z,100,24.6,16.6,0,0,0
2018-02-11T07:00:00Z,100,24.6,16.6,0,0,0
2018-02-11T08:00:00Z,100,24.5,17,0,0,0
2018-02-11T09:00:00Z,100,24.8,17.4,0,0,0
2018-02-11T10:00:00Z,100,25.5,19,0,0,0
2018-02-11T11:00:00Z,100,26.3,15.8,0,0,0
2018-02-11T12:00:00Z,100,26.7,12.9,0.3,0.3,0
2018-02-11T13:00:00Z,100,27.5,12,0.6,0.5,0.07
2018-02-11T14:00:00Z,100,27.8,12.6,1,0.7,0.21
2018-02-11T15:00:00Z,100,28.6,8.8,0.8,0.8,0
2018-02-11T16:00:00Z,100,29.1,2.9,0.1,0.1,0
2018-02-11T17:00:00Z,100,30.1,7.5,0.3,0.3,0
2018-02-11T18:00:00Z,100,30.3,16.9,0.2,0.2,0
2018-02-11T19:00:00Z,100,29,15.7,0,0,0
2018-02-11T20:00:00Z,100,29,19.6,0,0,0
2018-02-11T21:00:00Z,97,28.4,19.9,0,0,0
2018-02-11T22:00:00Z,53,27.4,21,0,0,0
2018-02-11T23:00:00Z,21,25.1,18.5,0,0,0
2018-02-12T00:00:00Z,83,23.5,16.6,0,0,0
2018-02-12T01:00:00Z,98,23.2,18.5,0,0,0
2018-02-12T02:00:00Z,98,23.5,17.2,0,0,0
2018-02-12T03:00:00Z,88,21.5,13.8,0,0,0
2018-02-12T04:00:00Z,92,19.9,13,0,0,0
2018-02-12T05:00:00Z,94,20.5,15,0,0,0
2018-02-12T06:00:00Z,99,19.2,11.5,0,0,0
2018-02-12T07:00:00Z,28,19.7,12.3,0,0,0
2018-02-12T08:00:00Z,15,17.4,11.6,0,0,0
2018-02-12T09:00:00Z,0,15.1,11.2,0,0,0
2018-02-12T10:00:00Z,0,12.5,10.5,0,0,0
2018-02-12T11:00:00Z,0,10.8,11.2,0,0,0
2018-02-12T12:00:00Z,0,9.8,10.1,0,0,0
2018-02-12T13:00:00Z,0,8.8,9.4,0,0,0
2018-02-12T14:00:00Z,0,10.7,10.8,0,0,0
2018-02-12T15:00:00Z,0,14,10.5,0,0,0
2018-02-12T16:00:00Z,4,17.4,7.1,0,0,0
2018-02-12T17:00:00Z,1,19.9,5.7,0,0,0
2018-02-12T18:00:00Z,17,21.5,7.6,0,0,0
2018-02-12T19:00:00Z,0,22.4,7.5,0,0,0
2018-02-12T20:00:00Z,0,22.8,7.5,0,0,0
2018-02-12T21:00:00Z,0,22.6,4.7,0,0,0
2018-02-12T22:00:00Z,0,18.4,7.6,0,0,0
2018-02-12T23:00:00Z,0,12.5,10.1,0,0,0
2018-02-13T00:00:00Z,0,9.5,12.1,0,0,0
2018-02-13T01:00:00Z,0,9.9,10,0,0,0
2018-02-13T02:00:00Z,0,9.8,8.7,0,0,0
2018-02-13T03:00:00Z,86,12.6,6.5,0,0,0
2018-02-13T04:00:00Z,95,11.6,2.9,0,0,0
2018-02-13T05:00:00Z,98,11,2.6,0,0,0
2018-02-13T06:00:00Z,66,9.9,7.1,0,0,0
2018-02-13T07:00:00Z,74,1.7,11.2,0,0,0
2018-02-13T08:00:00Z,97,4.8,9.7,0,0,0
2018-02-13T09:00:00Z,86,6.9,9.5,0,0,0
2018-02-13T10:00:00Z,86,6.2,8.1,0,0,0
2018-02-13T11:00:00Z,84,8.1,10.1,0,0,0
2018-02-13T12:00:00Z,56,10.3,10.1,0,0,0
2018-02-13T13:00:00Z,75,12.1,11.2,0,0,0
2018-02-13T14:00:00Z,92,15.5,13.7,0,0,0
2018-02-13T15:00:00Z,93,18.8,12.7,0,0,0
2018-02-13T16:00:00Z,94,21.4,10.1,0,0,0
2018-02-13T17:00:00Z,93,23.6,9.1,0,0,0
2018-02-13T18:00:00Z,95,25.7,9.4,0,0,0
2018-02-13T19:00:00Z,93,26.9,11.1,0,0,0
2018-02-13T20:00:00Z,26,28.5,8.3,0,0,0
2018-02-13T21:00:00Z,9,29,6.4,0,0,0
2018-02-13T22:00:00Z,85,26.8,7.1,0,0,0
2018-02-13T23:00:00Z,96,26.2,10,0,0,0
2018-02-14T00:00:00Z,51,25.7,9,0,0,0
2018-02-14T01:00:00Z,99,25.7,10.7,0,0,0
2018-02-14T02:00:00Z,97,27.8,6.2,0,0,0
2018-02-14T03:00:00Z,77,31.9,13.9,0,0,0
2018-02-14T04:00:00Z,38,31.3,15.3,0,0,0
2018-02-14T05:00:00Z,4,30.5,17.7,0,0,0
2018-02-14T06:00:00Z,2,31.1,20.7,0,0,0
2018-02-14T07:00:00Z,11,31.6,20.4,0,0,0
2018-02-14T08:00:00Z,37,32.2,21.4,0,0,0
2018-02-14T09:00:00Z,37,32.5,18.5,0,0,0
2018-02-14T10:00:00Z,41,32.5,15.5,0,0,0
2018-02-14T11:00:00Z,100,33,14.6,0,0,0
2018-02-14T12:00:00Z,100,33.7,12.2,0,0,0
2018-02-14T13:00:00Z,100,34.1,13.6,0,0,0
2018-02-14T14:00:00Z,73,35.2,15,0,0,0
2018-02-14T15:00:00Z,11,36.7,15.1,0,0,0
2018-02-14T16:00:00Z,44,38.6,15.3,0,0,0
2018-02-14T17:00:00Z,94,40.8,17.2,0,0,0
2018-02-14T18:00:00Z,100,40.8,17.3,0,0,0
2018-02-14T19:00:00Z,100,40.8,16.3,0,0,0
2018-02-14T20:00:00Z,100,40.9,14.8,0,0,0
2018-02-14T21:00:00Z,100,40.2,13.9,0.2,0.2,0
2018-02-14T22:00:00Z,100,41,13.9,0.1,0.1,0
2018-02-14T23:00:00Z,100,40.9,13.3,0,0,0
2018-02-15T00:00:00Z,100,40.1,12.7,0,0,0
2018-02-15T01:00:00Z,100,41.2,14,0,0,0
2018-02-15T02:00:00Z,100,41.8,14.3,0,0,0
2018-02-15T03:00:00Z,100,42.8,15.7,0,0,0
2018-02-15T04:00:00Z,100,44.3,16.1,0,0,0
2018-02-15T05:00:00Z,100,45.9,19.1,0,0,0
2018-02-15T06:00:00Z,100,47.9,22.4,0,0,0
2018-02-15T07:00:00Z,100,49.3,23.1,0,0,0
2018-02-15T08:00:00Z,100,50.3,25.5,0,0,0
2018-02-15T09:00:00Z,100,51.7,29.4,0,0,0
2018-02-15T10:00:00Z,100,51.6,26.2,0,0,0
2018-02-15T11:00:00Z,100,51.5,24,0,0,0
2018-02-15T12:00:00Z,100,50.9,18.6,0,0,0
2018-02-15T13:00:00Z,100,52,21.1,0,0,0
2018-02-15T14:00:00Z,100,52.9,22.4,0,0,0
2018-02-15T15:00:00Z,100,54.4,23.2,0,0,0
2018-02-15T16:00:00Z,100,55.5,22.2,0,0,0
2018-02-15T17:00:00Z,100,57.1,26.9,0,0,0
2018-02-15T18:00:00Z,100,57.2,24.7,0,0,0
2018-02-15T19:00:00Z,100,57.3,20.9,0.3,0.3,0
2018-02-15T20:00:00Z,100,57.2,18.9,1.7,1.7,0
2018-02-15T21:00:00Z,100,56.1,15.6,2.3,2.3,0
2018-02-15T22:00:00Z,100,56.4,20.7,0.8,0.8,0
2018-02-15T23:00:00Z,100,54.6,15.5,0.8,0.8,0
2018-02-16T00:00:00Z,100,48.4,7.6,1.7,1.7,0
2018-02-16T01:00:00Z,100,50.6,12.3,3.9,3.9,0
2018-02-16T02:00:00Z,100,49.5,10.9,1.2,1.2,0
2018-02-16T03:00:00Z,100,47.6,9.7,0.1,0.1,0
2018-02-16T04:00:00Z,100,45.1,11.1,0.1,0.1,0
2018-02-16T05:00:00Z,100,43.2,10.8,0.2,0.2,0
2018-02-16T06:00:00Z,100,40.9,7.2,0.1,0.1,0
2018-02-16T07:00:00Z,100,39.3,9,0,0,0
2018-02-16T08:00:00Z,100,37.5,11.9,0,0,0
2018-02-16T09:00:00Z,100,36.1,15.6,0,0,0
2018-02-16T10:00:00Z,100,34.5,12.8,0,0,0
2018-02-16T11:00:00Z,90,33.2,13.7,0,0,0
2018-02-16T12:00:00Z,96,35,13.3,0,0,0
2018-02-16T13:00:00Z,100,35,17.3,0,0,0
2018-02-16T14:00:00Z,98,34.1,20.7,0,0,0
2018-02-16T15:00:00Z,100,33.3,24.3,0,0,0
2018-02-16T16:00:00Z,100,32.8,23,0,0,0
2018-02-16T17:00:00Z,100,33.4,20.5,0,0,0
2018-02-16T18:00:00Z,100,35.3,20,0,0,0
2018-02-16T19:00:00Z,89,36.8,20.1,0,0,0
2018-02-16T20:00:00Z,88,37.6,22.5,0,0,0
2018-02-16T21:00:00Z,76,36.9,20.5,0,0,0
2018-02-16T22:00:00Z,67,35.6,18.1,0,0,0
2018-02-16T23:00:00Z,79,32.5,13.3,0,0,0
2018-02-17T00:00:00Z,94,31.3,10,0,0,0
2018-02-17T01:00:00Z,94,30.3,8.6,0,0,0
2018-02-17T02:00:00Z,87,29.6,6.3,0,0,0
2018-02-17T03:00:00Z,97,28.2,6.7,0,0,0
2018-02-17T04:00:00Z,95,28.3,7,0,0,0
2018-02-17T05:00:00Z,99,28.3,5.8,0,0,0
2018-02-17T06:00:00Z,88,27.8,6.6,0,0,0
2018-02-17T07:00:00Z,58,26.9,5.5,0,0,0
2018-02-17T08:00:00Z,100,26.2,6.6,0,0,0
2018-02-17T09:00:00Z,100,25.7,10.1,0,0,0
2018-02-17T10:00:00Z,100,27,12.2,0,0,0
2018-02-17T11:00:00Z,100,26.9,13.4,0,0,0
2018-02-17T12:00:00Z,100,26.8,10.9,0,0,0
2018-02-17T13:00:00Z,100,27.7,10.5,0,0,0
2018-02-17T14:00:00Z,100,30.3,11.3,0,0,0
2018-02-17T15:00:00Z,100,31.2,12.6,0,0,0
2018-02-17T16:00:00Z,100,32.3,13.3,0,0,0
2018-02-17T17:00:00Z,100,33.5,13.8,0,0,0
2018-02-17T18:00:00Z,100,35.8,17.2,0,0,0
2018-02-17T19:00:00Z,100,36.6,16,0,0,0
2018-02-17T20:00:00Z,100,36.3,15.9,0,0,0
2018-02-17T21:00:00Z,99,36.5,15,0,0,0
2018-02-17T22:00:00Z,100,36.1,12.9,0,0,0
2018-02-17T23:00:00Z,96,34.5,9,0.1,0,0.07
2018-02-18T00:00:00Z,98,31.7,7.3,0.3,0,0.21
2018-02-18T01:00:00Z,100,31.4,9.9,0.1,0,0.07
2018-02-18T02:00:00Z,100,31.3,11.8,0.2,0,0.14
2018-02-18T03:00:00Z,100,31.8,12.4,0.7,0,0.49
2018-02-18T04:00:00Z,100,32.3,11.4,0.6,0,0.42
2018-02-18T05:00:00Z,100,32.8,15.4,0.2,0,0.14
2018-02-18T06:00:00Z,100,33.4,18.8,0,0,0
2018-02-18T07:00:00Z,99,32.4,16.9,0,0,0
2018-02-18T08:00:00Z,99,31.6,16.7,0,0,0
2018-02-18T09:00:00Z,96,31.4,18.4,0,0,0
2018-02-18T10:00:00Z,99,31.2,17.8,0,0,0
2018-02-18T11:00:00Z,96,30.6,16.3,0,0,0
2018-02-18T12:00:00Z,100,31.1,8.1,0,0,0
2018-02-18T13:00:00Z,99,31.2,5.7,0,0,0
2018-02-18T14:00:00Z,100,31.8,5.5,0,0,0
2018-02-18T15:00:00Z,100,32.7,9.1,0,0,0
2018-02-18T16:00:00Z,100,34.2,10.7,0,0,0
2018-02-18T17:00:00Z,100,35.9,14.3,0,0,0
2018-02-18T18:00:00Z,94,38.6,18.3,0,0,0
2018-02-18T19:00:00Z,97,40.3,19.9,0,0,0
2018-02-18T20:00:00Z,91,41,17.3,0,0,0
2018-02-18T21:00:00Z,98,41.3,13.7,0,0,0
2018-02-18T22:00:00Z,91,40.7,13.6,0,0,0
2018-02-18T23:00:00Z,53,36.9,13.6,0,0,0
2018-02-19T00:00:00Z,87,34.1,15.3,0,0,0
2018-02-19T01:00:00Z,98,34.1,17.1,0,0,0
2018-02-19T02:00:00Z,96,34.1,18.5,0,0,0
2018-02-19T03:00:00Z,98,34.5,20.6,0,0,0
2018-02-19T04:00:00Z,95,34.3,21.3,0,0,0
2018-02-19T05:00:00Z,87,34.5,20.2,0,0,0
2018-02-19T06:00:00Z,75,34.2,19.5,0,0,0
2018-02-19T07:00:00Z,45,34.4,16.2,0,0,0
2018-02-19T08:00:00Z,97,35.9,15.1,0,0,0
2018-02-19T09:00:00Z,100,39.3,12.8,0,0,0
2018-02-19T10:00:00Z,100,41.3,15.3,0,0,0
2018-02-19T11:00:00Z,100,40.5,15.3,0.8,0.8,0
2018-02-19T12:00:00Z,100,41.3,13.1,1.7,1.7,0
2018-02-19T13:00:00Z,100,43.4,15.9,0.5,0.5,0
2018-02-19T14:00:00Z,100,45.7,16.3,0.1,0.1,0
2018-02-19T15:00:00Z,100,47.1,17,0.1,0.1,0
2018-02-19T16:00:00Z,100,48.5,17.8,0.4,0.4,0
2018-02-19T17:00:00Z,100,49.7,19.4,5.3,5.3,0
2018-02-19T18:00:00Z,100,50.3,20.9,6.4,6.4,0
2018-02-19T19:00:00Z,100,54,22.5,4.6,4.6,0
2018-02-19T20:00:00Z,100,58.4,25.7,3.7,3.7,0
2018-02-19T21:00:00Z,100,60.5,34.6,2,2,0
2018-02-19T22:00:00Z,100,60.4,33.5,0.8,0.8,0
2018-02-19T23:00:00Z,100,60.2,30.9,0.3,0.3,0
2018-02-20T00:00:00Z,100,61.1,30.1,0,0,0
2018-02-20T01:00:00Z,100,60.6,24.1,0.2,0.2,0
2018-02-20T02:00:00Z,100,58.6,16.3,0.2,0.2,0
2018-02-20T03:00:00Z,100,58.7,16.5,0.3,0.3,0
2018-02-20T04:00:00Z,99,59.9,21.8,0,0,0
2018-02-20T05:00:00Z,100,60.9,27.7,0,0,0
2018-02-20T06:00:00Z,100,61.1,29.9,0,0,0
2018-02-20T07:00:00Z,100,61.3,30.8,1.1,1.1,0
2018-02-20T08:00:00Z,100,60.1,29.8,0.4,0.4,0
2018-02-20T09:00:00Z,99,59.5,29.3,0.4,0.4,0
2018-02-20T10:00:00Z,100,60.2,30.1,1,1,0
2018-02-20T11:00:00Z,98,61.4,29.8,0,0,0
2018-02-20T12:00:00Z,99,61.7,26.3,0,0,0
2018-02-20T13:00:00Z,100,62.1,25.8,0.8,0.8,0
2018-02-20T14:00:00Z,100,63.2,30.1,1.3,1.3,0
2018-02-20T15:00:00Z,100,64.1,31.9,0.1,0.1,0
2018-02-20T16:00:00Z,100,65,34.7,0.6,0.6,0
2018-02-20T17:00:00Z,98,68.1,32.7,0.1,0.1,0
2018-02-20T18:00:00Z,100,69.9,31.4,0,0,0
2018-02-20T19:00:00Z,100,67.5,36,0.3,0.3,0
2018-02-20T20:00:00Z,100,64.8,27.1,0.8,0.8,0
2018-02-20T21:00:00Z,100,66.2,26,0.4,0.4,0
2018-02-20T22:00:00Z,80,65.6,16.1,0.2,0.2,0
2018-02-20T23:00:00Z,93,66.1,18.9,0,0,0
2018-02-21T00:00:00Z,99,69.5,30.7,0,0,0
2018-02-21T01:00:00Z,98,69.7,31,0,0,0
2018-02-21T02:00:00Z,99,69.8,32,0,0,0
2018-02-21T03:00:00Z,99,69.2,31.4,0,0,0
2018-02-21T04:00:00Z,100,68.7,29.7,0,0,0
2018-02-21T05:00:00Z,98,67,24.7,0,0,0
2018-02-21T06:00:00Z,84,62.9,14.2,0.1,0.1,0
2018-02-21T07:00:00Z,100,59.8,9.7,0.2,0.2,0
2018-02-21T08:00:00Z,100,58,7.1,0.9,0.9,0
2018-02-21T09:00:00Z,100,54.6,18.3,1.1,1.1,0
2018-02-21T10:00:00Z,100,48.8,23.4,1.9,1.9,0
2018-02-21T11:00:00Z,100,45.4,23.3,3.1,3.1,0
2018-02-21T12:00:00Z,100,47.1,14.7,1.2,1.2,0
2018-02-21T13:00:00Z,100,43.8,21.4,1,1,0
2018-02-21T14:00:00Z,100,40.2,17.7,0.8,0.8,0
2018-02-21T15:00:00Z,100,39,17.8,0.7,0.7,0
2018-02-21T16:00:00Z,100,38.6,15.4,0.7,0.7,0
2018-02-21T17:00:00Z,100,38.8,12.1,0.5,0.5,0
2018-02-21T18:00:00Z,100,38.6,13.7,0.4,0.4,0
2018-02-21T19:00:00Z,100,40.2,14.1,0.1,0.1,0
2018-02-21T20:00:00Z,100,40.9,14.4,0,0,0
2018-02-21T21:00:00Z,100,40.5,15.8,0,0,0
2018-02-21T22:00:00Z,100,40.4,14.8,0,0,0
2018-02-21T23:00:00Z,100,39.3,15,0,0,0
2018-02-22T00:00:00Z,100,37.6,15.6,0,0,0
2018-02-22T01:00:00Z,100,36.6,13.6,0,0,0
2018-02-22T02:00:00Z,100,36,14.9,0,0,0
2018-02-22T03:00:00Z,100,35.7,12.4,0,0,0
2018-02-22T04:00:00Z,100,35,12.8,0,0,0
2018-02-22T05:00:00Z,100,34.5,16.7,0,0,0
2018-02-22T06:00:00Z,100,33.8,18,0,0,0
2018-02-22T07:00:00Z,100,32.9,20.2,0,0,0
2018-02-22T08:00:00Z,100,31.9,21.4,0.1,0,0.07
2018-02-22T09:00:00Z,100,31.4,20.8,0.2,0,0.14
2018-02-22T10:00:00Z,100,31.1,20.5,0.6,0,0.42
2018-02-22T11:00:00Z,100,30.4,19.7,0.8,0.1,0.49
2018-02-22T12:00:00Z,100,30.2,19.5,0.9,0.4,0.35
2018-02-22T13:00:00Z,100,30.3,19.6,0.6,0.4,0.14
2018-02-22T14:00:00Z,100,30.9,18.9,0.4,0.4,0
2018-02-22T15:00:00Z,99,32.7,25,0.2,0.1,0.07
2018-02-22T16:00:00Z,97,33.2,22.2,0.1,0,0.07
2018-02-22T17:00:00Z,99,33.2,21.6,0.1,0.1,0
2018-02-22T18:00:00Z,100,35.9,22.5,0,0,0
2018-02-22T19:00:00Z,73,38.8,24.1,0,0,0
2018-02-22T20:00:00Z,100,39.8,21.4,0,0,0
2018-02-22T21:00:00Z,100,36.4,20.9,0,0,0
2018-02-22T22:00:00Z,96,34.5,22.6,0,0,0
2018-02-22T23:00:00Z,81,33.2,22.4,0,0,0
2018-02-23T00:00:00Z,68,32.9,16.3,0,0,0
2018-02-23T01:00:00Z,98,33.4,17.4,0,0,0
2018-02-23T02:00:00Z,100,33.8,19.6,0,0,0
2018-02-23T03:00:00Z,100,33.9,16.5,0,0,0
2018-02-23T04:00:00Z,100,34.6,14.2,0,0,0
2018-02-23T05:00:00Z,100,35,12.8,0,0,0
2018-02-23T06:00:00Z,100,35,13.9,0,0,0
2018-02-23T07:00:00Z,100,35.3,9.3,0,0,0
2018-02-23T08:00:00Z,100,35.9,9.4,0,0,0
2018-02-23T09:00:00Z,100,36.3,12.6,0,0,0
2018-02-23T10:00:00Z,100,37.2,13.3,0.2,0.2,0
2018-02-23T11:00:00Z,100,38.8,14.1,0.2,0.2,0
2018-02-23T12:00:00Z,100,38.9,12.1,2.1,2.1,0
2018-02-23T13:00:00Z,100,40.4,7.8,0.6,0.6,0
2018-02-23T14:00:00Z,100,43.4,11.1,0.6,0.6,0
2018-02-23T15:00:00Z,100,49,15.6,1.1,1.1,0
2018-02-23T16:00:00Z,100,54.9,24.4,0.6,0.6,0
2018-02-23T17:00:00Z,100,55.4,24.9,0.1,0.1,0
2018-02-23T18:00:00Z,100,56.6,29.3,0,0,0
2018-02-23T19:00:00Z,100,56.1,25.6,0,0,0
2018-02-23T20:00:00Z,100,55.6,29,0,0,0
2018-02-23T21:00:00Z,100,53.2,25.5,0,0,0
2018-02-23T22:00:00Z,100,51.6,20.7,0,0,0
2018-02-23T23:00:00Z,100,50.3,18.5,0,0,0
2018-02-24T00:00:00Z,100,49,17,0,0,0
2018-02-24T01:00:00Z,100,48.2,16.6,0,0,0
2018-02-24T02:00:00Z,100,46.2,16.5,0,0,0
2018-02-24T03:00:00Z,100,44.8,13.4,0,0,0
2018-02-24T04:00:00Z,100,44.2,13,0,0,0
2018-02-24T05:00:00Z,100,42.8,12.7,0,0,0
2018-02-24T06:00:00Z,100,40.1,13.8,0,0,0
2018-02-24T07:00:00Z,99,38.9,12.9,0,0,0
2018-02-24T08:00:00Z,100,38.2,14.1,0,0,0
2018-02-24T09:00:00Z,100,37.7,12.4,0,0,0
2018-02-24T10:00:00Z,100,37.5,11.5,0.1,0.1,0
2018-02-24T11:00:00Z,100,37.2,12,0.3,0.3,0
2018-02-24T12:00:00Z,100,37.7,14.1,0.5,0.5,0
2018-02-24T13:00:00Z,100,37,17.1,0.2,0.2,0
2018-02-24T14:00:00Z,100,37.6,17.1,0.1,0.1,0
2018-02-24T15:00:00Z,100,38.2,17.7,0.4,0.4,0
2018-02-24T16:00:00Z,100,38.1,16.4,0.4,0.4,0
2018-02-24T17:00:00Z,100,38.3,17.2,0.4,0.4,0
2018-02-24T18:00:00Z,100,39.2,18.3,0.4,0.4,0
2018-02-24T19:00:00Z,100,40.4,20.2,0.1,0.1,0
2018-02-24T20:00:00Z,68,41.1,20.5,0,0,0
2018-02-24T21:00:00Z,100,41.8,19.2,0,0,0
2018-02-24T22:00:00Z,100,40.3,19,0,0,0
2018-02-24T23:00:00Z,100,39,16.3,0,0,0
2018-02-25T00:00:00Z,100,36.4,17.2,0,0,0
2018-02-25T01:00:00Z,100,37.2,16.8,0,0,0
2018-02-25T02:00:00Z,100,38.5,16.9,0.2,0.2,0
2018-02-25T03:00:00Z,100,39.7,15.9,1.2,1.2,0
2018-02-25T04:00:00Z,100,41.7,19.3,2.1,2.1,0
2018-02-25T05:00:00Z,100,45.6,26.9,3.1,3.1,0
2018-02-25T06:00:00Z,100,49.1,31,1.5,1.5,0
2018-02-25T07:00:00Z,100,50.8,31.2,1.1,1.1,0
2018-02-25T08:00:00Z,100,55.2,30.9,0.2,0.2,0
2018-02-25T09:00:00Z,100,57.3,31.4,0.2,0.2,0
2018-02-25T10:00:00Z,100,55.9,33.7,1.1,1.1,0
2018-02-25T11:00:00Z,93,51.4,40.4,0,0,0
2018-02-25T12:00:00Z,100,44.3,37.2,0,0,0
2018-02-25T13:00:00Z,99,42.2,34.6,0,0,0
2018-02-25T14:00:00Z,51,40.8,31.3,0,0,0
2018-02-25T15:00:00Z,57,41.2,34.2,0,0,0
2018-02-25T16:00:00Z,54,42.7,33.8,0,0,0
2018-02-25T17:00:00Z,76,44.1,33.8,0,0,0
2018-02-25T18:00:00Z,1,44.9,33.2,0,0,0
2018-02-25T19:00:00Z,0,46.2,33.7,0,0,0
2018-02-25T20:00:00Z,0,46.6,32.4,0,0,0
2018-02-25T21:00:00Z,0,47,31,0,0,0
2018-02-25T22:00:00Z,0,46.5,28.7,0,0,0
2018-02-25T23:00:00Z,0,44,24.4,0,0,0
2018-02-26T00:00:00Z,98,39.3,21.4,0,0,0
2018-02-26T01:00:00Z,67,38.7,20.5,0,0,0
2018-02-26T02:00:00Z,83,37.8,19.5,0,0,0
2018-02-26T03:00:00Z,97,36.8,17.7,0,0,0
2018-02-26T04:00:00Z,100,36.3,17.8,0,0,0
2018-02-26T05:00:00Z,98,35.3,14.3,0,0,0
2018-02-26T06:00:00Z,49,34.3,13.9,0,0,0
2018-02-26T07:00:00Z,7,33.3,15.1,0,0,0
2018-02-26T08:00:00Z,0,32.7,15,0,0,0
2018-02-26T09:00:00Z,0,31.7,13.8,0,0,0
2018-02-26T10:00:00Z,0,30.7,12.4,0,0,0
2018-02-26T11:00:00Z,0,29.7,11.4,0,0,0
2018-02-26T12:00:00Z,0,30,11.9,0,0,0
2018-02-26T13:00:00Z,0,31.5,12.2,0,0,0
2018-02-26T14:00:00Z,0,35.9,11.3,0,0,0
2018-02-26T15:00:00Z,0,40.4,12.4,0,0,0
2018-02-26T16:00:00Z,0,43.7,13.9,0,0,0
2018-02-26T17:00:00Z,0,46.3,14.1,0,0,0
2018-02-26T18:00:00Z,0,48.2,15.2,0,0,0
2018-02-26T19:00:00Z,0,49.4,16.2,0,0,0
2018-02-26T20:00:00Z,0,50.1,15.7,0,0,0
2018-02-26T21:00:00Z,0,50.3,15,0,0,0
2018-02-26T22:00:00Z,0,49.4,13.6,0,0,0
2018-02-26T23:00:00Z,4,44.4,7.8,0,0,0
2018-02-27T00:00:00Z,0,43.9,11.5,0,0,0
2018-02-27T01:00:00Z,0,42.2,12,0,0,0
2018-02-27T02:00:00Z,0,39.9,10.5,0,0,0
2018-02-27T03:00:00Z,0,38.1,11.5,0,0,0
2018-02-27T04:00:00Z,0,37.5,12.5,0,0,0
2018-02-27T05:00:00Z,0,37.1,13,0,0,0
2018-02-27T06:00:00Z,0,36.7,13.7,0,0,0
2018-02-27T07:00:00Z,0,35.9,13.2,0,0,0
2018-02-27T08:00:00Z,0,35.6,13.9,0,0,0
2018-02-27T09:00:00Z,0,35.3,13.2,0,0,0
2018-02-27T10:00:00Z,0,35,13.4,0,0,0
2018-02-27T11:00:00Z,0,35,14.7,0,0,0
2018-02-27T12:00:00Z,0,35.1,14,0,0,0
2018-02-27T13:00:00Z,0,37.1,15,0,0,0
2018-02-27T14:00:00Z,0,42.2,16.6,0,0,0
2018-02-27T15:00:00Z,0,47.5,19.2,0,0,0
2018-02-27T16:00:00Z,0,52.1,22.1,0,0,0
2018-02-27T17:00:00Z,0,55.2,25,0,0,0
2018-02-27T18:00:00Z,85,56.7,25.6,0,0,0
2018-02-27T19:00:00Z,63,57.5,23.1,0,0,0
2018-02-27T20:00:00Z,0,57.7,22.4,0,0,0
2018-02-27T21:00:00Z,0,57.4,21.4,0,0,0
2018-02-27T22:00:00Z,9,56,17.2,0,0,0
2018-02-27T23:00:00Z,34,51.6,13,0,0,0
2018-02-28T00:00:00Z,0,47.7,14.1,0,0,0
2018-02-28T01:00:00Z,0,47.3,15.2,0,0,0
2018-02-28T02:00:00Z,13,46,13.1,0,0,0
2018-02-28T03:00:00Z,72,44,12.2,0,0,0
2018-02-28T04:00:00Z,87,43.2,13.3,0,0,0
2018-02-28T05:00:00Z,77,43.2,13.8,0,0,0
2018-02-28T06:00:00Z,53,43.5,13.3,0,0,0
2018-02-28T07:00:00Z,58,43,12.4,0,0,0
2018-02-28T08:00:00Z,19,41.6,10.2,0,0,0
2018-02-28T09:00:00Z,94,41.7,12.5,0,0,0
2018-02-28T10:00:00Z,98,42.7,14.9,0,0,0
2018-02-28T11:00:00Z,96,43.1,14.8,0,0,0
2018-02-28T12:00:00Z,98,47,18.1,0.3,0.3,0
2018-02-28T13:00:00Z,71,46.5,17.1,0.2,0.2,0
2018-02-28T14:00:00Z,78,48.8,22.5,0.7,0.7,0
2018-02-28T15:00:00Z,100,50.8,20.4,0.5,0.5,0
2018-02-28T16:00:00Z,100,51.7,20.9,0.1,0.1,0
2018-02-28T17:00:00Z,98,55.2,21.5,0,0,0
2018-02-28T18:00:00Z,96,57,22,0,0,0
2018-02-28T19:00:00Z,42,59.2,22.3,0,0,0
2018-02-28T20:00:00Z,34,61.1,22,0,0,0
2018-02-28T21:00:00Z,97,62,20.9,0,0,0
2018-02-28T22:00:00Z,100,60.2,11.5,0,0,0
2018-02-28T23:00:00Z,100,56.6,5.7,0,0,0
2018-03-01T00:00:00Z,90,52.3,7.1,0.2,0.2,0
2018-03-01T01:00:00Z,99,50.1,6.9,0,0,0
2018-03-01T02:00:00Z,99,49.6,6.3,0,0,0
2018-03-01T03:00:00Z,79,50.3,4.7,0,0,0
2018-03-01T04:00:00Z,76,49.3,7.6,0,0,0
2018-03-01T05:00:00Z,100,45,8.5,0,0,0
2018-03-01T06:00:00Z,100,42.9,19.6,0,0,0
2018-03-01T07:00:00Z,95,41.4,18.1,0,0,0
2018-03-01T08:00:00Z,100,41.2,18,0,0,0
2018-03-01T09:00:00Z,100,40.7,18,0,0,0
2018-03-01T10:00:00Z,100,40.4,17.9,0,0,0
2018-03-01T11:00:00Z,100,39.6,18.3,0.3,0.3,0
2018-03-01T12:00:00Z,100,38.1,18.6,0.6,0.6,0
2018-03-01T13:00:00Z,100,38.1,20.5,0.8,0.8,0
