Semester,Semester_Week,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Day_of_Week,Hour_of_Day,Course_Level,Expected_Graduation_Yr,Underclassman,Group_Size,Total_Visits
Spring 2017,10,105,FEMALE,14,3,138,2.588,0.412,Wed,13,Introductory,2020,0,1,20
Spring 2017,10,38,MALE,14,2.642,104,2.772,-0.13,Wed,13,Introductory,2021,0,1,20
Spring 2017,10,197,FEMALE,12,2.222,125,2.653,-0.431,Wed,13,Introductory,2020,0,1,34
Spring 2017,10,79,FEMALE,14,2.571,134,2.991,-0.42,Wed,13,Introductory,2021,0,1,1
Spring 2017,10,82,FEMALE,14,3,157,3.082,-0.082,Wed,14,Introductory,2018,0,1,20
Spring 2017,10,57,FEMALE,15,3.666,125,3.681,-0.015,Wed,14,Introductory,2020,0,1,15
Spring 2017,10,58,MALE,15,3,120,3.38,-0.38,Wed,14,Introductory,2020,0,1,23
Spring 2017,10,93,FEMALE,15,2.6,141,3.174,-0.574,Wed,14,Intermediate,2021,0,2,9
Spring 2017,10,93,MALE,17,3.076,128,3.223,-0.147,Wed,14,Intermediate,2020,0,2,21
Spring 2017,10,92,FEMALE,15,2.933,132,3.351,-0.418,Wed,14,Intermediate,2020,0,1,7
Spring 2017,10,95,FEMALE,16,4,142,3.688,0.312,Wed,14,Introductory,2019,0,1,35
Spring 2017,10,107,FEMALE,17,2.857,27,2.708,0.149,Wed,14,Introductory,2017,1,1,45
Spring 2017,10,79,FEMALE,17,2.529,133,2.879,-0.35,Wed,14,Introductory,2018,0,1,43
Spring 2017,10,26,FEMALE,17,3.8,131,3.319,0.481,Wed,14,Intermediate,2018,0,1,5
Spring 2017,10,135,FEMALE,18,3.133,125,4,-0.867,Wed,14,Introductory,2021,0,1,47
Spring 2017,10,74,FEMALE,12,2.25,40,2.25,0,Wed,14,Intermediate,2017,1,1,5
Spring 2017,10,81,FEMALE,12,3.25,159.7,3.185,0.065,Wed,15,Advanced,2017,0,1,7
Spring 2017,10,43,FEMALE,14,2.928,137,3.308,-0.38,Wed,15,Intermediate,2019,0,1,4
Spring 2017,10,29,FEMALE,16,2.875,123,3.256,-0.381,Wed,15,Advanced,2018,0,2,6
Spring 2017,10,86,MALE,12,2.166,93,2.464,-0.298,Wed,15,Introductory,2020,0,2,14
Spring 2017,10,100,MALE,19,3.631,144,3.408,0.223,Wed,15,Introductory,2020,0,1,46
Spring 2017,10,77,MALE,15,3.083,123,3.603,-0.52,Wed,15,Intermediate,2020,0,1,4
Spring 2017,10,74,MALE,12,1.833,129,2.722,-0.889,Wed,15,Introductory,2018,0,1,33
Spring 2017,10,132,MALE,17,3.529,124,3.563,-0.034,Wed,15,Introductory,2020,0,1,24
Spring 2017,10,54,FEMALE,13,2.5,167.5,3,-0.5,Wed,15,Intermediate,2020,0,1,10
Spring 2017,10,9,MALE,14,1.928,122,3.02,-1.092,Wed,15,Introductory,2019,0,1,68
Spring 2017,10,151,MALE,15,3.4,25,3.256,0.144,Wed,15,Introductory,2017,1,1,19
Spring 2017,10,42,MALE,14,2.545,135,2.753,-0.208,Wed,15,Introductory,2018,0,1,31
Spring 2017,10,28,FEMALE,13,3.692,125,3.172,0.52,Wed,15,Introductory,2018,0,1,20
Spring 2017,10,104,FEMALE,20,3.588,148,3.471,0.117,Wed,15,Intermediate,2021,0,1,40
Spring 2017,10,132,MALE,17,3,148,2.812,0.188,Wed,15,Introductory,2018,0,1,47
Spring 2017,10,90,MALE,14,2.214,169.02,2.909,-0.695,Wed,15,Introductory,2018,0,1,34
Spring 2017,10,101,FEMALE,15,3.666,151,3.5,0.166,Wed,16,Introductory,2021,0,2,27
Spring 2017,10,17,FEMALE,15,3.266,126,3.727,-0.461,Wed,16,Advanced,2018,0,2,16
Spring 2017,10,83,MALE,15,3.8,126,3.66,0.14,Wed,16,Introductory,2020,0,1,36
Spring 2017,10,67,FEMALE,17,2.411,9,3.666,-1.255,Wed,16,Introductory,2019,0,2,11
Spring 2017,10,67,FEMALE,15,2.6,150,3.02,-0.42,Wed,16,Introductory,2018,0,2,14
Spring 2017,10,86,MALE,12,2.5,118,2.439,0.061,Wed,16,Introductory,2021,0,1,16
Spring 2017,10,53,FEMALE,16,3.625,133,3.373,0.252,Wed,16,Intermediate,2020,0,1,49
Spring 2017,10,30,FEMALE,16,3.25,66,3.5,-0.25,Wed,16,Intermediate,2017,1,1,14
Spring 2017,10,41,FEMALE,12,3.333,165,3.091,0.242,Wed,16,Advanced,2019,0,2,5
Spring 2017,10,58,FEMALE,24,3.4,153,3.431,-0.031,Wed,16,Intermediate,2020,0,2,83
Spring 2017,10,27,FEMALE,12,2.5,89,3.317,-0.817,Wed,17,Introductory,2017,0,2,49
Spring 2017,10,74,FEMALE,16,2.615,125,3.008,-0.393,Wed,17,Intermediate,2020,0,2,44
Spring 2017,10,36,MALE,14,3.071,129,3.171,-0.1,Wed,17,Introductory,2018,0,1,4
Spring 2017,10,17,FEMALE,21,3.722,66,3.543,0.179,Wed,17,Introductory,2018,1,1,4
Spring 2017,10,43,MALE,16,3.625,122,3.1,0.525,Wed,17,Intermediate,2020,0,1,3
Spring 2017,10,33,MALE,15,2.4,125,3.344,-0.944,Wed,17,Introductory,2020,0,1,26
Spring 2017,10,72,MALE,16,3,131,3.25,-0.25,Wed,17,Introductory,2019,0,1,3
Spring 2017,10,100,FEMALE,19,3.105,122,3.358,-0.253,Wed,17,Introductory,2018,0,1,30
Spring 2017,10,84,MALE,13,3.615,138,3.816,-0.201,Wed,17,Introductory,2020,0,1,26
Spring 2017,10,79,MALE,16,1.75,125,2.144,-0.394,Wed,17,Advanced,2018,0,1,14
Spring 2017,10,112,FEMALE,16,2.687,127,2.904,-0.217,Wed,17,Introductory,2021,0,1,18
Spring 2017,10,97,MALE,14,3,44,2.59,0.41,Wed,17,Introductory,2017,1,1,35
Spring 2017,10,68,FEMALE,16,3.6,165,3.801,-0.201,Wed,17,Advanced,2018,0,1,1
Spring 2017,10,25,MALE,17,3.117,132,2.913,0.204,Wed,17,Introductory,2020,0,1,42
Spring 2017,10,54,MALE,15,2.25,129,3.039,-0.789,Wed,18,Intermediate,2020,0,1,51
Spring 2017,10,58,MALE,14,1.928,122,3.02,-1.092,Wed,18,Introductory,2019,0,1,68
Spring 2017,10,8,FEMALE,18,2.888,151,3.226,-0.338,Wed,18,Introductory,2020,0,1,14
Spring 2017,10,67,MALE,14,2.214,169.02,2.909,-0.695,Wed,19,Introductory,2018,0,2,34
Spring 2017,10,62,FEMALE,14,3.571,128,3.265,0.306,Wed,19,Introductory,2019,0,2,16
Spring 2017,10,162,FEMALE,15,3.8,123,3.866,-0.066,Wed,19,Introductory,2018,0,1,52
Spring 2017,10,70,MALE,9,3,98,2.625,0.375,Wed,19,Introductory,2018,0,1,17
Spring 2017,10,13,MALE,9,3,126,3.454,-0.454,Wed,19,Introductory,2021,0,1,36
Spring 2017,10,97,MALE,18,4,143,3.722,0.278,Wed,19,Introductory,2018,0,1,65
Spring 2017,10,65,MALE,17,2.272,122,2.953,-0.681,Wed,19,Introductory,2020,0,1,25
Spring 2017,10,20,FEMALE,25,3.833,160,3.796,0.037,Wed,19,Intermediate,2018,0,1,2
Spring 2017,10,55,MALE,17,1.285,20,2.428,-1.143,Wed,19,Introductory,2017,1,1,12
Spring 2017,10,99,MALE,12,3,122,3.271,-0.271,Wed,20,Introductory,2020,0,1,18
Spring 2017,10,76,FEMALE,15,3.583,130,3.727,-0.144,Wed,20,Introductory,2021,0,2,6
Spring 2017,10,75,FEMALE,12,2.222,125,2.653,-0.431,Wed,20,Introductory,2020,0,2,34
Spring 2017,10,61,FEMALE,15,3.666,151,3.5,0.166,Wed,20,Introductory,2021,0,1,27
Spring 2017,10,20,MALE,17,3.117,132,2.913,0.204,Wed,20,Introductory,2020,0,1,42
Spring 2017,10,66,MALE,15,3.8,128,3.554,0.246,Wed,20,Introductory,2020,0,1,12
Spring 2017,10,61,MALE,12,2,128,2.466,-0.466,Wed,20,Intermediate,2020,0,1,10
Spring 2017,10,64,FEMALE,15,2.416,133,2.857,-0.441,Thu,9,Introductory,2018,0,1,49
Spring 2017,10,99,MALE,15,2.533,133,2.504,0.029,Thu,9,Introductory,2018,0,1,26
Spring 2017,10,74,MALE,18,2.285,134,2.656,-0.371,Thu,9,Introductory,2018,0,1,13
Spring 2017,10,75,MALE,9,3,126,3.454,-0.454,Thu,9,Introductory,2021,0,1,36
Spring 2017,10,56,MALE,16,2.625,125,2.902,-0.277,Thu,10,Intermediate,2019,1,1,4
Spring 2017,10,102,FEMALE,14,3,138,2.588,0.412,Thu,10,Introductory,2020,0,1,20
Spring 2017,10,22,MALE,14,1.928,122,3.02,-1.092,Thu,10,Intermediate,2019,0,1,68
Spring 2017,10,141,MALE,12,1.833,129,2.722,-0.889,Thu,10,Introductory,2018,0,1,33
Spring 2017,10,56,FEMALE,19,3.105,122,3.358,-0.253,Thu,10,Introductory,2018,0,1,30
Spring 2017,10,47,MALE,12,2.75,141,2.601,0.149,Thu,10,Introductory,2018,0,1,22
Spring 2017,10,23,FEMALE,18,3,122,3.156,-0.156,Thu,11,Intermediate,2018,0,1,6
Spring 2017,10,48,MALE,15,2.6,122,2.891,-0.291,Thu,11,Intermediate,2018,0,2,1
Spring 2017,10,48,MALE,15,2.6,122,2.951,-0.351,Thu,11,Intermediate,2018,0,2,1
Spring 2017,10,59,MALE,16,3.8,139,3.593,0.207,Thu,11,Introductory,2020,0,1,36
Spring 2017,10,91,MALE,10,2.333,139,2.924,-0.591,Thu,11,Advanced,2018,0,1,33
Spring 2017,10,38,MALE,19,3.631,144,3.408,0.223,Thu,11,Advanced,2020,0,1,46
Spring 2017,10,61,FEMALE,21,3.722,66,3.543,0.179,Thu,11,Introductory,2018,1,1,4
Spring 2017,10,91,MALE,18,4,143,3.722,0.278,Thu,11,Introductory,2018,0,1,65
Spring 2017,10,54,FEMALE,15,3.8,123,3.866,-0.066,Thu,11,Introductory,2018,0,1,52
Spring 2017,10,79,FEMALE,15,2.25,136,3.055,-0.805,Thu,11,Intermediate,2018,0,1,7
Spring 2017,10,108,FEMALE,13,2.3,22,2.272,0.028,Thu,11,Intermediate,2017,1,1,1
Spring 2017,10,58,FEMALE,14,3,117,3.281,-0.281,Thu,12,Introductory,2018,0,1,36
Spring 2017,10,149,MALE,10,3.4,145,2.543,0.857,Thu,12,Intermediate,2018,0,1,8
Spring 2017,10,35,MALE,14,3.272,149,3.22,0.052,Thu,12,Introductory,2019,0,1,1
Spring 2017,10,329,MALE,14,2.272,141,2.629,-0.357,Thu,12,Intermediate,2019,0,1,13
Spring 2017,10,33,FEMALE,15,3.333,134,3.788,-0.455,Thu,12,Introductory,2020,0,1,6
Spring 2017,10,64,FEMALE,22,1.857,125,2.606,-0.749,Thu,12,Introductory,2021,0,1,25
Spring 2017,10,43,FEMALE,17,2.857,27,2.708,0.149,Thu,13,Introductory,2017,1,1,45
Spring 2017,10,24,FEMALE,14,3,117,3.281,-0.281,Thu,13,Introductory,2018,0,1,36
Spring 2017,10,62,MALE,14,2.214,169.02,2.909,-0.695,Thu,13,Introductory,2018,0,1,34
Spring 2017,10,108,MALE,19,4,132,3.906,0.094,Thu,13,Introductory,2020,0,1,2
Spring 2017,10,57,MALE,17,3.058,153.99,2.837,0.221,Thu,13,Introductory,2019,0,1,24
Spring 2017,10,87,MALE,12,4,27,4,0,Thu,13,Introductory,2017,1,1,34
Spring 2017,10,257,FEMALE,15,3.8,28,3.168,0.632,Thu,13,Intermediate,2018,0,1,1
Spring 2017,10,98,FEMALE,17,3.294,150,4,-0.706,Thu,14,Introductory,2021,0,1,3
Spring 2017,10,59,MALE,13,3.461,51,3.026,0.435,Thu,14,Advanced,2018,0,1,13
Spring 2017,10,99,FEMALE,20,4,131,3.431,0.569,Thu,14,Introductory,2020,0,1,3
Spring 2017,10,89,FEMALE,16,3.687,133,3.76,-0.073,Thu,14,Introductory,2020,0,1,24
Spring 2017,10,128,MALE,14,2.666,146,2.54,0.126,Thu,14,Introductory,2020,0,1,8
Spring 2017,10,213,FEMALE,16,4,142,3.688,0.312,Thu,14,Introductory,2019,0,1,35
Spring 2017,10,74,MALE,9,4,134,3.175,0.825,Thu,14,Introductory,2020,0,1,30
Spring 2017,10,9,FEMALE,15,3.466,123,3.185,0.281,Thu,14,Introductory,2020,0,1,3
Spring 2017,10,52,MALE,18,3.222,132,3.12,0.102,Thu,14,Introductory,2018,0,1,6
Spring 2017,10,35,FEMALE,18,2.933,144,3.173,-0.24,Thu,14,Intermediate,2018,0,2,15
Spring 2017,10,140,MALE,18,3.5,132,0,3.5,Thu,14,Introductory,2020,0,2,7
Spring 2017,10,96,MALE,16,3.437,122,3.409,0.028,Thu,14,Intermediate,2019,0,1,22
Spring 2017,10,224,MALE,12,2,128,2.466,-0.466,Thu,14,Intermediate,2020,0,1,10
Spring 2017,10,65,FEMALE,18,4,160,3.901,0.099,Thu,14,Other,2020,0,2,14
Spring 2017,10,74,MALE,17,3.823,124,3.321,0.502,Thu,14,Introductory,2020,0,2,77
Spring 2017,10,63,FEMALE,16,2.937,155,2.949,-0.012,Thu,14,Introductory,2020,0,1,60
Spring 2017,10,160,FEMALE,16,2.687,162,3.425,-0.738,Thu,15,Introductory,2018,0,1,23
Spring 2017,10,57,FEMALE,12,3,122,2.454,0.546,Thu,15,Introductory,2019,0,1,10
Spring 2017,10,155,MALE,17,3.062,30,3.111,-0.049,Thu,15,Introductory,2017,1,1,6
Spring 2017,10,75,MALE,14,2.545,135,2.753,-0.208,Thu,15,Introductory,2018,0,1,31
Spring 2017,10,179,MALE,12,2.666,163,2.76,-0.094,Thu,15,Introductory,2017,0,1,58
Spring 2017,10,167,MALE,18,2.5,148,3,-0.5,Thu,16,Intermediate,2018,0,1,4
Spring 2017,10,111,FEMALE,18,3.133,125,4,-0.867,Thu,16,Intermediate,2021,0,1,47
Spring 2017,10,154,FEMALE,13,2.384,119,2.931,-0.547,Thu,16,Intermediate,2021,0,1,1
Spring 2017,10,142,MALE,19,4,132,3.906,0.094,Thu,16,Introductory,2020,0,1,2
Spring 2017,10,87,FEMALE,15,3.214,154,3.406,-0.192,Thu,16,Intermediate,2018,0,1,17
Spring 2017,10,34,FEMALE,15,3.2,125,3.341,-0.141,Thu,16,Intermediate,2018,0,1,33
Spring 2017,10,58,MALE,14,2.785,108,2.677,0.108,Thu,16,Advanced,2021,0,1,31
Spring 2017,10,75,FEMALE,14,2.272,99,2.163,0.109,Thu,16,Introductory,2019,0,2,9
Spring 2017,10,58,MALE,17,3.076,128,3.223,-0.147,Thu,16,Intermediate,2020,0,2,21
Spring 2017,10,73,FEMALE,15,2,152,2.752,-0.752,Thu,16,Introductory,2018,0,1,3
Spring 2017,10,41,FEMALE,17,2.857,27,2.708,0.149,Thu,16,Introductory,2017,1,1,45
Spring 2017,10,12,MALE,16,3.812,139,3.75,0.062,Thu,16,Intermediate,2021,0,1,1
Spring 2017,10,47,FEMALE,16,1.733,129,2.625,-0.892,Thu,17,Advanced,2019,0,1,8
Spring 2017,10,42,MALE,14,3,44,2.59,0.41,Thu,17,Introductory,2017,1,1,35
Spring 2017,10,48,FEMALE,13,2.8,123,3.552,-0.752,Thu,17,Intermediate,2019,0,1,41
Spring 2017,10,72,FEMALE,14,3.785,155,3.817,-0.032,Thu,17,Intermediate,2020,0,1,11
Spring 2017,10,205,MALE,16,3.25,137,2.521,0.729,Thu,17,Introductory,2020,0,1,19
Spring 2017,10,114,FEMALE,14,3.571,128,3.265,0.306,Thu,17,Introductory,2019,0,1,16
Spring 2017,10,68,FEMALE,16,2.937,155,2.949,-0.012,Thu,17,Introductory,2020,0,1,60
Spring 2017,10,75,FEMALE,19,3.105,122,3.358,-0.253,Thu,18,Introductory,2018,0,1,30
Spring 2017,10,161,MALE,17,3.117,132,2.913,0.204,Thu,18,Introductory,2020,0,1,42
Spring 2017,10,75,MALE,15,3,128,3.094,-0.094,Thu,18,Advanced,2017,0,1,12
Spring 2017,10,120,FEMALE,12,2.5,89,3.317,-0.817,Thu,18,Introductory,2017,0,1,49
Spring 2017,10,15,FEMALE,16,4,122,4,0,Thu,18,Introductory,2021,0,1,20
Spring 2017,10,13,FEMALE,17,4,135,3.965,0.035,Thu,19,Advanced,2018,0,2,13
Spring 2017,10,93,MALE,12,4,27,4,0,Thu,19,Introductory,2017,1,2,34
Spring 2017,10,58,FEMALE,21,3.666,178,3.669,-0.003,Thu,19,Intermediate,2020,0,1,2
Spring 2017,10,153,MALE,16,2,91,2.016,-0.016,Thu,19,Introductory,2020,0,1,10
Spring 2017,10,99,FEMALE,15,3.583,130,3.727,-0.144,Thu,19,Introductory,2021,0,2,6
Spring 2017,10,99,FEMALE,12,2.222,125,2.653,-0.431,Thu,19,Introductory,2020,0,2,34
Spring 2017,10,7,FEMALE,16,4,122,4,0,Thu,19,Introductory,2021,0,1,20
Spring 2017,10,107,FEMALE,15,3.666,151,3.5,0.166,Thu,20,Introductory,2021,0,2,27
Spring 2017,10,47,FEMALE,16,3.187,124,3.762,-0.575,Thu,20,Introductory,2019,0,2,20
Spring 2017,10,67,MALE,17,1.285,20,2.428,-1.143,Thu,20,Introductory,2017,1,1,12
Spring 2017,10,38,FEMALE,16,2.916,79,2.924,-0.008,Thu,20,Introductory,2018,0,1,47
Spring 2017,10,34,MALE,15,3.8,128,3.554,0.246,Thu,21,Introductory,2020,0,1,12
Spring 2017,10,19,FEMALE,16,3.769,122,3.682,0.087,Thu,21,Introductory,2019,0,1,14
Spring 2017,10,73,MALE,13,4,145,3.384,0.616,Fri,8,Introductory,2020,0,1,20
Spring 2017,10,46,MALE,16,2.625,125,2.902,-0.277,Fri,9,Intermediate,2019,1,1,4
Spring 2017,10,38,MALE,9,3,126,3.454,-0.454,Fri,10,Introductory,2021,0,1,36
Spring 2017,10,38,FEMALE,16,3.769,122,3.682,0.087,Fri,10,Introductory,2019,0,1,14
Spring 2017,10,24,FEMALE,14,3,138,2.588,0.412,Fri,10,Introductory,2020,0,1,20
Spring 2017,10,74,MALE,15,2.428,111,2.678,-0.25,Fri,10,Introductory,2021,0,1,35
Spring 2017,10,63,MALE,12,4,27,4,0,Fri,10,Introductory,2017,1,1,34
Spring 2017,10,58,MALE,15,3.666,123,3.57,0.096,Fri,11,Introductory,2020,0,1,60
Spring 2017,10,54,MALE,15,2.8,132,2.658,0.142,Fri,11,Advanced,2017,0,1,31
Spring 2017,10,36,FEMALE,13,3.75,142,2.4,1.35,Fri,11,Introductory,2018,0,1,59
Spring 2017,10,109,FEMALE,19,3.812,145,3.712,0.1,Fri,11,Intermediate,2020,0,1,2
Spring 2017,10,87,MALE,14,2.642,104,2.772,-0.13,Fri,11,Introductory,2021,0,1,20
Spring 2017,10,112,FEMALE,24,3.055,163,3.297,-0.242,Fri,11,Introductory,2020,0,1,22
Spring 2017,10,62,MALE,12,1.833,129,2.722,-0.889,Fri,12,Introductory,2018,0,1,33
Spring 2017,10,83,MALE,16,3.437,122,3.409,0.028,Fri,12,Intermediate,2019,0,1,22
Spring 2017,10,48,FEMALE,6,2.5,105,3.265,-0.765,Fri,13,Intermediate,2017,0,1,5
Spring 2017,10,158,FEMALE,17,2.529,133,2.879,-0.35,Fri,13,Introductory,2018,0,1,43
Spring 2017,10,40,FEMALE,20,3.588,148,3.471,0.117,Fri,13,Introductory,2021,0,1,40
Spring 2017,10,42,MALE,12,2.333,28,2.055,0.278,Fri,14,Advanced,2018,1,1,22
Spring 2017,10,45,MALE,17,3.062,30,3.111,-0.049,Fri,14,Introductory,2017,1,1,6
Spring 2017,10,47,MALE,13,3.769,128,3.588,0.181,Fri,14,Intermediate,2020,0,1,64
Spring 2017,10,18,MALE,14,3.2,131,2.955,0.245,Fri,14,Advanced,2018,0,1,49
Spring 2017,10,35,MALE,13,3.769,128,3.588,0.181,Fri,15,Intermediate,2020,0,1,64
Spring 2017,10,77,FEMALE,17,2.529,133,2.879,-0.35,Sun,17,Introductory,2018,0,1,43
Spring 2017,10,64,FEMALE,19,3.769,125,3.775,-0.006,Sun,18,Intermediate,2018,0,1,41
Spring 2017,10,136,MALE,16,3.812,179,3.172,0.64,Sun,18,Introductory,2018,0,1,4
Spring 2017,10,78,MALE,15,3.4,25,3.256,0.144,Sun,18,Introductory,2017,1,1,19
Spring 2017,10,76,MALE,12,2.5,118,2.439,0.061,Sun,18,Introductory,2021,0,1,16
Spring 2017,10,107,FEMALE,22,3.812,122,3.671,0.141,Sun,18,Advanced,2018,0,1,5
Spring 2017,10,202,FEMALE,12,3.666,131,3.422,0.244,Sun,18,Advanced,2017,0,1,19
Spring 2017,10,106,FEMALE,18,3.277,171,4,-0.723,Sun,18,Introductory,2021,0,2,10
Spring 2017,10,107,FEMALE,14,4,132,3.921,0.079,Sun,18,Introductory,2020,0,2,6
Spring 2017,10,160,MALE,10,2.769,137,2.556,0.213,Sun,18,Advanced,2017,0,1,16
Spring 2017,10,216,MALE,6,4,34,3.823,0.177,Sun,18,Advanced,2017,0,1,2
Spring 2017,10,97,FEMALE,16,3.625,122,3.421,0.204,Sun,18,Advanced,2018,0,1,4
Spring 2017,10,128,FEMALE,13,3.384,151,3.589,-0.205,Sun,18,Advanced,2018,0,1,17
Spring 2017,10,185,MALE,15,2.866,149,2.481,0.385,Sun,18,Introductory,2018,0,1,13
Spring 2017,10,65,FEMALE,14,3.357,123,3.676,-0.319,Sun,18,Advanced,2018,0,1,21
Spring 2017,10,46,FEMALE,13,2.769,127,2.888,-0.119,Sun,19,Introductory,2018,0,1,4
Spring 2017,10,135,MALE,13,2.769,122,2.763,0.006,Sun,19,Intermediate,2019,0,1,14
Spring 2017,10,120,FEMALE,14,3,157,3.082,-0.082,Sun,19,Introductory,2018,0,1,20
Spring 2017,10,127,MALE,12,2.857,127,2.973,-0.116,Sun,19,Introductory,2019,0,2,2
Spring 2017,10,127,FEMALE,15,2.416,133,2.857,-0.441,Sun,19,Introductory,2018,0,2,49
Spring 2017,10,122,MALE,12,1.833,129,2.722,-0.889,Sun,19,Introductory,2018,0,1,33
Spring 2017,10,109,MALE,15,3.2,124,3.479,-0.279,Sun,19,Intermediate,2018,0,2,12
Spring 2017,10,109,MALE,16,3.307,125,3.337,-0.03,Sun,19,Intermediate,2018,0,2,6
Spring 2017,10,41,MALE,19,3.187,137,3.036,0.151,Sun,20,Intermediate,2020,0,1,7
Spring 2017,10,93,MALE,16,3.437,137,3.557,-0.12,Sun,20,Intermediate,2018,0,1,14
Spring 2017,10,29,MALE,9,3,126,3.454,-0.454,Sun,20,Introductory,2021,0,1,36
Spring 2017,10,45,MALE,18,4,143,3.722,0.278,Sun,21,Introductory,2018,0,1,65
Spring 2017,11,70,MALE,14,3.2,131,2.955,0.245,Mon,8,Advanced,2018,0,1,49
Spring 2017,11,50,MALE,12,3.25,63,2.859,0.391,Mon,9,Introductory,2018,1,2,5
Spring 2017,11,17,MALE,14,3,138,2.699,0.301,Mon,9,Intermediate,2019,0,2,8
Spring 2017,11,11,FEMALE,17,2.857,27,2.708,0.149,Mon,9,Introductory,2017,1,1,45
Spring 2017,11,86,FEMALE,13,2.846,105,3.25,-0.404,Mon,10,Introductory,2021,0,1,16
Spring 2017,11,67,FEMALE,14,3.642,126,4,-0.358,Mon,11,Introductory,2021,0,1,20
Spring 2017,11,16,FEMALE,18,4,124,4,0,Mon,11,Intermediate,2018,0,1,3
Spring 2017,11,86,MALE,14,2,133,2.59,-0.59,Mon,11,Introductory,2018,0,1,31
Spring 2017,11,62,MALE,15,3.666,123,3.57,0.096,Mon,11,Introductory,2020,0,1,60
Spring 2017,11,55,MALE,15,3.25,53,3.042,0.208,Mon,11,Advanced,2020,0,1,11
Spring 2017,11,20,FEMALE,18,3.8,124,3.712,0.088,Mon,12,Intermediate,2018,0,2,3
Spring 2017,11,17,FEMALE,16,3.375,143,3.572,-0.197,Mon,12,Introductory,2021,0,2,41
Spring 2017,11,66,MALE,12,4,122,4,0,Mon,12,Introductory,2020,0,1,29
Spring 2017,11,50,MALE,13,3.307,144,2.796,0.511,Mon,12,Intermediate,2018,0,1,28
Spring 2017,11,54,FEMALE,16,3.562,123,3.775,-0.213,Mon,13,Intermediate,2020,0,3,2
Spring 2017,11,54,FEMALE,15,3.6,47,3.533,0.067,Mon,13,Intermediate,2017,1,3,8
Spring 2017,11,53,FEMALE,17,3.588,122,3.637,-0.049,Mon,13,Intermediate,2018,0,3,10
Spring 2017,11,52,FEMALE,16,3.375,122,3.553,-0.178,Mon,13,Intermediate,2019,0,2,10
Spring 2017,11,53,MALE,15,4,134,3.974,0.026,Mon,13,Intermediate,2020,0,2,4
Spring 2017,11,51,FEMALE,16,4,125,3.942,0.058,Mon,13,Intermediate,2020,0,1,5
Spring 2017,11,43,FEMALE,14,4,126,4,0,Mon,13,Intermediate,2019,0,1,8
Spring 2017,11,69,MALE,13,2.076,133,3.039,-0.963,Mon,13,Advanced,2020,0,1,68
Spring 2017,11,145,MALE,16,3.437,137,3.557,-0.12,Mon,13,Intermediate,2018,0,1,14
Spring 2017,11,92,MALE,19,3.375,181,3.253,0.122,Mon,13,Introductory,2017,0,1,15
Spring 2017,11,91,MALE,9,4,134,3.175,0.825,Mon,13,Introductory,2020,0,1,30
Spring 2017,11,39,MALE,12,2.666,163,2.76,-0.094,Mon,13,Introductory,2017,0,1,58
Spring 2017,11,66,MALE,19,3.631,144,3.408,0.223,Mon,13,Advanced,2020,0,1,46
Spring 2017,11,39,FEMALE,18,3.166,160,3.245,-0.079,Mon,13,Intermediate,2018,0,1,5
Spring 2017,11,102,FEMALE,12,1,79,2.535,-1.535,Mon,13,Introductory,2018,0,1,9
Spring 2017,11,38,MALE,12,3,131,3.534,-0.534,Mon,13,Intermediate,2019,0,1,3
Spring 2017,11,28,FEMALE,17,2.529,133,2.879,-0.35,Mon,13,Intermediate,2018,0,1,43
Spring 2017,11,170,FEMALE,12,2.75,147,2.527,0.223,Mon,14,Intermediate,2020,0,1,6
Spring 2017,11,50,FEMALE,15,4,124,3.926,0.074,Mon,14,Introductory,2020,0,1,8
Spring 2017,11,27,FEMALE,16,4,122,3.8,0.2,Mon,14,Intermediate,2021,0,2,8
Spring 2017,11,27,FEMALE,19,3.473,128,3.524,-0.051,Mon,14,Intermediate,2020,0,2,6
Spring 2017,11,26,FEMALE,18,4,136,4,0,Mon,14,Intermediate,2020,1,1,8
Spring 2017,11,78,MALE,12,2,132,2.457,-0.457,Mon,14,Intermediate,2017,0,1,6
Spring 2017,11,52,MALE,12,1.25,127,2.081,-0.831,Mon,14,Intermediate,2017,0,1,9
Spring 2017,11,93,FEMALE,17,3.294,134,3.214,0.08,Mon,14,Intermediate,2018,0,1,22
Spring 2017,11,293,MALE,15,2.4,134,2.688,-0.288,Mon,14,Advanced,2017,0,1,13
Spring 2017,11,110,MALE,13,3.076,86,3.035,0.041,Mon,14,Advanced,2017,0,1,15
Spring 2017,11,112,MALE,13,1.769,133,2.311,-0.542,Mon,15,Intermediate,2018,0,1,46
Spring 2017,11,95,MALE,15,2.8,132,2.658,0.142,Mon,15,Advanced,2017,0,1,31
Spring 2017,11,90,MALE,13,3.615,138,3.816,-0.201,Mon,15,Introductory,2020,0,1,26
Spring 2017,11,95,MALE,17,3,148,2.812,0.188,Mon,15,Introductory,2018,0,2,47
Spring 2017,11,101,MALE,14,2.545,135,2.753,-0.208,Mon,15,Introductory,2018,0,2,31
Spring 2017,11,81,MALE,16,2.875,141,3.552,-0.677,Mon,15,Intermediate,2018,0,1,6
Spring 2017,11,24,FEMALE,24,3.055,163,3.297,-0.242,Mon,15,Intermediate,2020,0,1,22
