Semester,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,63,FEMALE,14,1.5,166,-1.874,9,Wed,Introductory,2020,0,1,1,0,0,0,1
Spring,161,FEMALE,12,2.222,125,-0.431,10,Wed,Introductory,2020,0,1,1,0,0,0,1
Spring,69,FEMALE,15,2.416,133,-0.441,8,Wed,Introductory,2018,0,0,1,0,0,0,1
Spring,74,MALE,18,2.8,165,0.041,5,Wed,Introductory,2019,0,1,1,0,0,0,1
Spring,71,FEMALE,16,2.916,79,-0.008,6,Wed,Introductory,2018,0,0,1,0,0,0,1
Spring,66,MALE,16,4,141,0,7,Wed,Intermediate,2020,0,1,1,0,0,0,1
Spring,96,MALE,14,3.785,143,0.552,1,Thu,Intermediate,2020,0,1,1,0,0,0,0
Spring,30,FEMALE,12,3.25,144,0.025,2,Thu,Introductory,2018,0,0,1,0,0,0,0
Spring,30,FEMALE,12,2.222,125,-0.431,3,Thu,Introductory,2020,0,1,1,0,0,0,0
Spring,66,MALE,17,3.117,132,0.204,4,Thu,Introductory,2020,0,1,1,0,0,0,0
Spring,31,FEMALE,13,3.769,24,0.269,5,Thu,Intermediate,2021,0,1,0,0,0,0,0
Spring,56,FEMALE,14,3,117,-0.281,3,Thu,Introductory,2018,0,0,1,0,0,1,0
Spring,35,MALE,19,3.062,122,0.195,4,Thu,Intermediate,2018,0,0,0,1,0,1,0
Spring,58,MALE,19,3.631,144,0.223,3,Thu,Graduate,2020,0,1,1,0,0,1,0
Spring,66,MALE,15,0.8,35,-0.616,3,Thu,Introductory,2017,1,0,1,0,0,1,0
Spring,45,FEMALE,15,4,124,0.074,3,Thu,Introductory,2020,0,1,1,0,0,1,0
Spring,61,MALE,9,3,126,-0.454,4,Thu,Introductory,2021,0,1,1,0,0,1,0
Spring,58,MALE,14,1.818,133,-0.922,5,Thu,Intermediate,2018,0,0,1,0,0,1,0
Spring,53,MALE,11,2.545,156,-0.055,6,Thu,Advanced,2017,0,1,0,0,0,1,0
Spring,70,MALE,16,3.562,118,0.109,3,Thu,Introductory,2021,0,1,1,0,0,1,0
Spring,43,MALE,17,3.666,45,1.01,2,Thu,Introductory,2017,1,0,1,0,0,1,0
Spring,62,FEMALE,14,3,157,-0.082,3,Thu,Introductory,2018,0,0,1,0,0,1,0
Spring,29,MALE,17,3.823,124,0.502,4,Thu,Introductory,2020,0,1,1,0,0,1,0
Spring,61,FEMALE,16,2.937,155,-0.012,5,Thu,Introductory,2020,0,1,0,0,0,1,0
Spring,35,MALE,22,4,147,0.125,3,Thu,Intermediate,2018,0,0,0,0,0,1,0
Spring,43,MALE,13,3.615,138,-0.201,4,Thu,Introductory,2020,0,1,1,0,0,1,0
Spring,10,MALE,15,2.8,133,-0.144,4,Thu,Intermediate,2018,0,0,0,1,0,1,0
Spring,24,MALE,20,3,139,-0.015,5,Thu,Intermediate,2019,0,1,0,0,0,1,0
Spring,74,MALE,17,3.076,128,-0.147,3,Thu,Intermediate,2020,0,1,0,0,0,1,0
Spring,56,FEMALE,13,3.75,142,1.35,2,Thu,Introductory,2018,0,0,1,0,0,1,0
Spring,245,MALE,12,2.666,163,-0.094,3,Thu,Introductory,2017,0,1,1,0,0,1,0
Spring,63,MALE,14,2.785,108,0.108,4,Thu,Advanced,2021,0,1,0,0,0,1,0
Spring,78,MALE,17,3,148,0.188,5,Thu,Introductory,2018,0,0,1,0,0,1,0
Spring,11,MALE,19,3.812,126,-0.074,6,Thu,Intermediate,2019,0,1,0,0,0,1,0
Spring,15,MALE,15,2.4,173.04,-0.651,6,Thu,Intermediate,2017,0,0,0,0,0,1,0
Spring,29,FEMALE,16,3.25,130,-0.343,4,Thu,Intermediate,2019,0,1,0,1,0,0,1
Spring,214,MALE,19,3.631,144,0.223,4,Thu,Graduate,2020,0,1,1,0,0,0,1
Spring,42,FEMALE,12,2.5,89,-0.817,5,Thu,Introductory,2017,0,0,1,0,0,0,1
Spring,60,FEMALE,16,2.937,155,-0.012,5,Thu,Introductory,2020,0,1,1,0,0,0,1
Spring,64,FEMALE,13,3.615,38,-0.124,5,Thu,Advanced,2021,0,1,0,0,0,0,1
Spring,22,MALE,9,1.666,136,-0.134,6,Thu,Advanced,2017,0,0,0,0,0,0,1
Spring,65,MALE,16,3.272,132,0.203,7,Thu,Intermediate,2020,0,1,1,0,0,0,1
Spring,56,FEMALE,19,3.105,122,-0.253,7,Thu,Introductory,2018,0,0,1,0,0,0,1
Spring,68,MALE,15,2.4,125,-0.944,7,Thu,Introductory,2020,0,1,1,0,0,0,1
Spring,25,MALE,16,3.625,123,-0.26,8,Thu,Intermediate,2019,0,1,0,1,0,0,1
Spring,64,FEMALE,13,2.8,123,-0.752,9,Thu,Intermediate,2019,0,1,0,1,0,0,1
Spring,125,MALE,16,3.2,126,0.217,9,Thu,Introductory,2021,0,1,1,0,0,0,1
Spring,31,MALE,16,4,141,0,8,Thu,Intermediate,2020,0,1,1,0,0,0,1
Spring,115,FEMALE,16,2.4,99,0.105,6,Thu,Introductory,2021,0,1,1,0,0,0,1
Spring,75,MALE,18,4,169,0.024,4,Thu,Intermediate,2017,0,0,0,1,0,0,1
Spring,18,MALE,15,4,147,0.07,5,Thu,Introductory,2019,0,1,1,0,0,0,1
Spring,65,MALE,13,4,145,0.616,6,Thu,Introductory,2020,0,1,1,0,0,0,1
Spring,33,FEMALE,15,2.583,133,-0.389,4,Thu,Introductory,2019,0,1,1,0,0,0,1
Spring,15,MALE,16,4,141,0,5,Thu,Intermediate,2020,0,1,1,0,0,0,1
Spring,18,MALE,16,3.687,123,-0.04,1,Fri,Introductory,2021,0,1,1,0,0,0,0
Spring,36,MALE,15,2,9,-2,1,Fri,Advanced,2021,0,1,0,0,0,0,0
Spring,53,MALE,15,3,119,-0.105,2,Fri,Intermediate,2020,0,1,0,0,0,0,0
Spring,81,MALE,15,2.428,111,-0.25,2,Fri,Introductory,2021,0,1,0,0,0,0,0
Spring,63,MALE,15,3.666,123,0.096,2,Fri,Introductory,2020,0,1,0,0,0,0,0
Spring,40,FEMALE,12,2.5,89,-0.817,3,Fri,Introductory,2017,0,0,1,0,0,0,0
Spring,31,MALE,15,2.4,179,-0.215,2,Fri,Intermediate,2018,0,0,0,1,0,1,0
Spring,26,MALE,13,3.307,144,0.511,2,Fri,Intermediate,2018,0,0,0,1,0,1,0
Spring,125,FEMALE,16,4,142,0.312,3,Fri,Introductory,2019,0,1,1,0,0,1,0
Spring,107,MALE,14,2.214,169.02,-0.695,4,Fri,Introductory,2018,0,0,1,0,0,1,0
Spring,27,MALE,16,2.562,126,-0.14,5,Fri,Introductory,2017,0,0,0,0,0,1,0
Spring,79,MALE,12,2.666,163,-0.094,6,Fri,Introductory,2017,0,1,1,0,0,1,0
Spring,152,MALE,14,2.642,104,-0.13,5,Fri,Introductory,2021,0,1,1,0,0,1,0
Spring,78,MALE,9,2.666,150,0.593,6,Fri,Intermediate,2019,0,1,0,1,0,1,0
Spring,69,MALE,16,3.8,139,0.207,6,Fri,Introductory,2020,0,1,1,0,0,1,0
Spring,45,FEMALE,14,3,138,0.412,7,Fri,Introductory,2020,0,1,1,0,0,1,0
Spring,44,MALE,14,2.785,108,0.108,8,Fri,Introductory,2021,0,1,0,0,0,1,0
Spring,116,MALE,20,2.785,149,-0.434,9,Fri,Advanced,2020,0,1,1,0,0,1,0
Spring,60,FEMALE,17,3.714,122,0.154,10,Fri,Introductory,2020,0,1,1,0,0,1,0
Spring,71,FEMALE,15,3.666,125,-0.015,4,Fri,Introductory,2020,0,1,1,0,0,1,0
Spring,48,MALE,13,3.769,128,0.181,5,Fri,Intermediate,2020,0,1,0,0,0,1,0
Spring,78,FEMALE,12,1,79,-1.535,5,Fri,Intermediate,2018,0,1,0,0,0,1,0
Spring,62,MALE,15,3.6,122,-0.08,2,Fri,Intermediate,2019,0,1,0,1,0,1,0
Spring,62,FEMALE,16,3.538,131,0.244,3,Fri,Introductory,2019,0,1,1,0,0,1,0
Spring,52,MALE,9,3,98,0.375,4,Fri,Introductory,2018,0,1,1,0,0,1,0
Spring,41,MALE,15,3.8,126,0.14,4,Fri,Introductory,2020,0,1,1,0,0,1,0
Spring,7,FEMALE,16,4,122,0,2,Fri,Introductory,2021,0,1,1,0,0,1,0
Spring,78,MALE,20,3.058,124,-0.119,1,Sun,Introductory,2020,0,1,1,0,0,0,1
Spring,78,MALE,17,3,32,-0.285,2,Sun,Introductory,2017,1,0,1,0,0,0,1
Spring,15,MALE,14,3.142,102,0.175,3,Sun,Advanced,2018,0,0,0,0,0,0,1
Spring,42,FEMALE,20,3.588,148,0.117,4,Sun,Intermediate,2021,0,1,0,1,0,0,1
Spring,16,MALE,14,0,8,-1.437,4,Sun,Introductory,2017,1,0,1,0,0,0,1
Spring,149,FEMALE,13,3.384,151,-0.205,5,Sun,Advanced,2018,0,0,0,0,0,0,1
Spring,85,FEMALE,15,2.416,133,-0.441,6,Sun,Introductory,2018,0,0,1,0,0,0,1
Spring,193,FEMALE,16,3.187,124,-0.575,7,Sun,Introductory,2019,0,1,1,0,0,0,1
Spring,109,MALE,20,2.785,149,-0.434,8,Sun,Advanced,2020,0,1,1,0,0,0,1
Spring,97,MALE,19,3.631,144,0.223,9,Sun,Graduate,2020,0,1,1,0,0,0,1
Spring,168,MALE,18,4,143,0.278,6,Sun,Introductory,2018,0,0,1,0,0,0,1
Spring,47,FEMALE,16,3.375,143,-0.197,7,Sun,Introductory,2021,0,1,1,0,0,0,1
Spring,19,FEMALE,15,3.666,133,-0.046,8,Sun,Introductory,2018,0,0,1,0,0,0,1
Spring,30,FEMALE,16,3.7,103,1.663,8,Sun,Introductory,2019,0,1,0,0,0,0,1
Spring,95,MALE,12,2.666,163,-0.094,8,Sun,Introductory,2017,0,1,1,0,0,0,1
Spring,87,FEMALE,13,2.769,127,-0.119,6,Sun,Introductory,2018,0,0,1,0,0,0,1
Spring,87,MALE,12,1.833,129,-0.889,7,Sun,Introductory,2018,0,0,1,0,0,0,1
Spring,38,FEMALE,16,2.916,79,-0.008,6,Sun,Introductory,2018,0,0,1,0,0,0,1
Spring,51,FEMALE,13,3.23,35,0.162,1,Mon,Introductory,2017,1,0,1,0,0,0,0
Spring,43,FEMALE,15,1.8,68,-0.726,1,Mon,Introductory,2018,0,0,1,0,0,0,0
Spring,15,FEMALE,22,1.857,125,-0.749,2,Mon,Intermediate,2021,0,1,0,0,0,0,0
Spring,50,MALE,12,3.583,221,1.29,1,Mon,Intermediate,2019,0,1,1,0,0,0,0
Spring,186,MALE,14,2.214,169.02,-0.695,2,Mon,Introductory,2018,0,0,1,0,0,0,0
Spring,98,MALE,19,1.785,38,1.785,2,Mon,Introductory,2017,1,0,1,0,0,0,0
Spring,30,MALE,13,3.307,144,0.511,3,Mon,Intermediate,2018,0,0,0,1,0,1,0
Spring,62,MALE,16,2.307,120,0.087,4,Mon,Introductory,2021,0,1,0,0,0,1,0
Spring,84,MALE,12,4,122,0,5,Mon,Introductory,2020,0,1,1,0,0,1,0
Spring,36,MALE,15,4,134,0.495,6,Mon,Intermediate,2018,0,0,0,1,0,1,0
Spring,30,FEMALE,16,3.062,128,-0.232,7,Mon,Intermediate,2018,0,0,0,1,0,1,0
Spring,24,FEMALE,13,2.5,136,-0.18,7,Mon,Intermediate,2019,0,1,0,0,0,1,0
Spring,95,MALE,12,2.666,163,-0.094,8,Mon,Introductory,2017,0,1,1,0,0,1,0
Spring,63,FEMALE,14,1.875,26,-0.041,9,Mon,Graduate,2018,1,1,1,0,0,1,0
Spring,51,FEMALE,17,3.588,122,-0.049,7,Mon,Intermediate,2018,0,0,0,0,0,1,0
Spring,50,FEMALE,15,3.6,47,0.067,8,Mon,Intermediate,2017,1,0,0,0,0,1,0
Spring,50,FEMALE,16,3.375,122,-0.178,9,Mon,Intermediate,2019,0,1,0,0,0,1,0
Spring,85,MALE,13,2.076,133,-0.963,10,Mon,Advanced,2020,0,1,0,0,0,1,0
Spring,77,FEMALE,15,2.416,133,-0.441,10,Mon,Intermediate,2018,0,0,0,0,0,1,0
Spring,87,MALE,9,4,134,0.825,10,Mon,Introductory,2020,0,1,0,0,0,1,0
Spring,20,FEMALE,16,4,124,0.5,11,Mon,Intermediate,2018,0,0,0,0,0,1,0
Spring,81,MALE,19,3.375,181,0.122,12,Mon,Introductory,2017,0,0,0,0,0,1,0
Spring,23,FEMALE,14,4,126,0,13,Mon,Intermediate,2019,0,1,0,0,0,1,0
Spring,57,FEMALE,13,3.076,132.5,-0.304,14,Mon,Intermediate,2018,0,0,0,1,0,1,0
Spring,39,FEMALE,17,4,125,0.2,13,Mon,Intermediate,2021,0,1,0,0,0,1,0
Spring,47,FEMALE,16,4,122,0.2,10,Mon,Intermediate,2021,0,1,0,0,0,1,0
Spring,47,FEMALE,18,4,136,0,11,Mon,Intermediate,2020,1,1,0,0,0,1,0
Spring,46,FEMALE,19,3.473,128,-0.051,12,Mon,Intermediate,2020,0,1,0,0,0,1,0
Spring,47,MALE,9,2,33,0.097,11,Mon,Introductory,2018,1,0,1,0,0,1,0
Spring,72,FEMALE,16,3.444,123,0.347,12,Mon,Intermediate,2017,0,0,0,0,0,1,0
Spring,72,MALE,15,2.8,132,0.142,12,Mon,Advanced,2017,0,0,0,0,0,1,0
Spring,73,FEMALE,15,3.8,170,0.221,11,Mon,Advanced,2018,0,0,0,0,0,1,0
Spring,418,MALE,12,1.25,127,-0.831,12,Mon,Intermediate,2017,0,0,0,0,0,1,0
Spring,6,FEMALE,16,3.812,133,-0.056,8,Mon,Intermediate,2018,0,0,0,0,0,1,0
Spring,27,MALE,19,3.631,144,0.223,9,Mon,Graduate,2020,0,1,1,0,0,1,0
Spring,15,FEMALE,16,3.375,129,-0.345,7,Mon,Intermediate,2019,0,1,0,0,0,1,0
Spring,45,FEMALE,13,2.5,167.5,-0.5,5,Mon,Intermediate,2020,0,1,0,0,0,1,0
Spring,118,MALE,10,3.4,145,0.857,6,Mon,Intermediate,2018,0,0,0,1,0,1,0
Spring,39,FEMALE,20,3.588,148,0.117,7,Mon,Intermediate,2021,0,1,0,0,0,1,0
Spring,42,MALE,13,3.307,144,0.511,8,Mon,Intermediate,2018,0,0,0,1,0,1,0
Spring,28,MALE,14,1.928,122,-1.092,9,Mon,Advanced,2019,0,1,0,0,0,1,0
Spring,88,MALE,17,3,148,0.188,9,Mon,Introductory,2018,0,0,1,0,0,1,0
Spring,145,MALE,12,2.666,163,-0.094,10,Mon,Introductory,2017,0,1,1,0,0,1,0
Spring,356,MALE,15,3.4,129,0.669,11,Mon,Advanced,2018,0,0,0,0,0,1,0
Spring,89,MALE,13,2,156,-1.048,11,Mon,Introductory,2021,0,1,1,0,0,1,0
Spring,10,MALE,16,4,123,0,8,Mon,Intermediate,2021,0,1,0,0,0,1,0
Spring,10,MALE,16,4,126,0.109,9,Mon,Intermediate,2020,0,1,0,0,0,1,0
Spring,39,MALE,16,2.687,138,-0.335,9,Mon,Intermediate,2018,0,0,0,0,0,1,0
Spring,38,FEMALE,15,3.2,125,-0.141,8,Mon,Intermediate,2018,0,0,0,0,0,1,0
Spring,69,MALE,17,3.823,124,0.502,9,Mon,Intermediate,2020,0,1,0,0,0,1,0
Spring,27,MALE,16,3.538,129,-0.038,10,Mon,Intermediate,2020,0,1,0,0,0,1,0
Spring,34,MALE,16,2.312,131,-0.25,11,Mon,Intermediate,2020,0,1,0,1,0,1,0
Spring,21,FEMALE,18,3.055,137,0.149,12,Mon,Intermediate,2017,0,0,0,0,0,1,0
Spring,29,MALE,15,2.6,127,0.086,6,Mon,Intermediate,2021,0,1,0,0,0,0,1
Spring,240,MALE,12,3.333,203,-0.403,5,Mon,Introductory,2017,0,0,0,0,0,0,1
Spring,84,MALE,18,2.8,137,-0.141,6,Mon,Advanced,2018,0,0,0,0,0,0,1
Spring,61,MALE,9,3.666,133,0.89,7,Mon,Introductory,2019,0,1,0,0,0,0,1
Spring,61,MALE,9,3.666,133,0.89,8,Mon,Introductory,2019,0,1,0,0,0,0,1
Spring,80,MALE,16,4,141,0,8,Mon,Intermediate,2020,0,1,1,0,0,0,1
Spring,62,FEMALE,16,1.6,40,-0.536,9,Mon,Introductory,2018,1,0,0,0,0,0,1
Spring,15,FEMALE,18,4,126,0.089,10,Mon,Introductory,2020,0,1,1,0,0,0,1
Spring,120,FEMALE,12,3.333,151,-0.462,10,Mon,Intermediate,2017,0,0,0,0,0,0,1
Spring,55,MALE,13,3.769,128,0.181,11,Mon,Intermediate,2020,0,1,0,0,0,0,1
Spring,13,FEMALE,16,3.687,136,0.182,9,Mon,Intermediate,2018,0,0,0,0,0,0,1
Spring,105,FEMALE,17,4,151,0.125,6,Mon,Introductory,2020,0,1,0,0,0,0,1
Spring,106,FEMALE,16,4,129,0.183,7,Mon,Introductory,2020,0,1,0,0,0,0,1
Spring,111,MALE,15,1,193,-1.054,7,Mon,Intermediate,2018,0,0,0,1,0,0,1
Spring,101,MALE,9,4,134,0.825,8,Mon,Introductory,2020,0,1,1,0,0,0,1
Spring,46,FEMALE,13,2.153,137,-0.825,8,Mon,Intermediate,2018,0,0,0,0,0,0,1
Spring,52,FEMALE,15,3.466,136,0.335,9,Mon,Introductory,2020,0,1,1,0,0,0,1
Spring,36,MALE,15,2.4,125,-0.944,8,Mon,Introductory,2020,0,1,1,0,0,0,1
Spring,161,MALE,15,1,193,-1.054,1,Tue,Intermediate,2018,0,0,0,1,0,0,0
Spring,103,FEMALE,19,3.105,122,-0.253,2,Tue,Introductory,2018,0,0,1,0,0,0,0
Spring,30,MALE,13,2.076,133,-0.963,3,Tue,Introductory,2020,0,1,0,0,0,0,0
Spring,125,FEMALE,16,2.75,123,-0.051,4,Tue,Introductory,2020,0,1,1,0,0,0,0
Spring,104,FEMALE,17,3.764,123,-0.136,4,Tue,Introductory,2018,0,0,0,0,0,0,0
Spring,54,MALE,19,3,156,-0.041,5,Tue,Advanced,2018,0,0,0,0,0,0,0
Spring,105,MALE,12,4,122,0,6,Tue,Introductory,2020,0,1,1,0,0,0,0
Spring,25,FEMALE,8,1.666,160,-0.334,7,Tue,Intermediate,2020,0,1,0,0,0,0,0
Spring,22,FEMALE,16,2.875,123,0.217,8,Tue,Intermediate,2020,0,1,0,0,0,0,0
Spring,644,MALE,15,4,156,0.402,9,Tue,Introductory,2019,0,1,0,0,0,0,0
Spring,80,MALE,18,4,143,0.278,7,Tue,Introductory,2018,0,0,1,0,0,0,0
Spring,62,FEMALE,13,3.307,122,-0.185,7,Tue,Advanced,2018,0,0,0,0,0,0,0
Spring,43,MALE,13,3.769,128,0.181,8,Tue,Intermediate,2020,0,1,0,0,0,0,0
Spring,84,FEMALE,16,3.25,123,-0.301,8,Tue,Intermediate,2020,0,1,0,1,0,0,0
Spring,27,MALE,19,3,156,-0.041,9,Tue,Intermediate,2018,0,0,0,0,0,0,0
Spring,96,MALE,12,2.666,163,-0.094,4,Tue,Introductory,2017,0,1,1,0,0,1,0
Spring,13,FEMALE,18,3,122,0.046,4,Tue,Intermediate,2018,0,0,0,0,0,1,0
Spring,68,MALE,14,2,133,-0.59,5,Tue,Introductory,2018,0,0,1,0,0,1,0
Spring,165,FEMALE,12,4,126,0.235,6,Tue,Advanced,2018,0,0,1,0,0,1,0
Spring,69,FEMALE,16,3.25,123,-0.301,6,Tue,Intermediate,2020,0,1,0,1,0,1,0
Spring,33,MALE,16,3.833,136,0.24,7,Tue,Intermediate,2019,0,1,0,0,0,1,0
Spring,33,FEMALE,18,3.5,159,-0.084,7,Tue,Intermediate,2018,0,0,0,0,0,1,0
Spring,34,MALE,13,2.769,122,0.006,8,Tue,Intermediate,2019,0,1,0,0,0,1,0
Spring,50,FEMALE,16,3.75,97,0.458,9,Tue,Introductory,2018,0,1,1,0,0,1,0
Spring,55,MALE,14,2.214,169.02,-0.695,10,Tue,Introductory,2018,0,0,1,0,0,1,0
Spring,202,MALE,17,2.812,136,0.182,3,Tue,Introductory,2019,0,1,1,0,0,1,0
Spring,70,MALE,13,2.076,133,-0.963,4,Tue,Introductory,2020,0,1,0,0,0,1,0
Spring,96,FEMALE,16,2.666,143,-0.687,5,Tue,Introductory,2020,0,1,1,0,0,1,0
Spring,64,FEMALE,15,3.466,136,0.335,6,Tue,Introductory,2020,0,1,1,0,0,1,0
Spring,251,MALE,15,1,193,-1.054,7,Tue,Intermediate,2018,0,0,0,1,0,1,0
Spring,74,FEMALE,16,2.937,155,-0.012,8,Tue,Introductory,2020,0,1,0,0,0,1,0
Spring,52,MALE,9,4,134,0.825,9,Tue,Introductory,2020,0,1,1,0,0,1,0
Spring,43,MALE,17,3,148,0.188,9,Tue,Introductory,2018,0,0,1,0,0,1,0
Spring,92,MALE,15,3.5,150,0.244,9,Tue,Advanced,2018,0,0,0,0,0,1,0
Spring,129,FEMALE,17,1.769,13,0,10,Tue,Introductory,2017,1,0,1,0,0,1,0
Spring,49,FEMALE,13,2.8,123,-0.752,11,Tue,Intermediate,2019,0,1,0,1,0,1,0
Spring,115,FEMALE,16,4,47,0.483,12,Tue,Introductory,2017,1,0,0,0,0,1,0
Spring,126,FEMALE,24,3.4,153,-0.031,11,Tue,Intermediate,2020,0,1,0,0,0,1,0
Spring,126,FEMALE,24,3.4,153,-0.031,12,Tue,Intermediate,2020,0,1,0,0,0,1,0
Spring,62,FEMALE,15,2.75,145,-0.913,13,Tue,Introductory,2020,0,1,0,0,0,1,0
Spring,125,FEMALE,17,2.857,27,0.149,14,Tue,Advanced,2017,1,0,0,0,0,1,0
Spring,46,FEMALE,16,4,126,0,15,Tue,Intermediate,2019,0,1,0,1,0,1,0
Spring,60,FEMALE,14,3.714,143,0.486,16,Tue,Introductory,2018,0,1,0,0,0,1,0
Spring,41,FEMALE,15,1.8,68,-0.726,16,Tue,Introductory,2018,0,0,0,0,0,1,0
Spring,64,MALE,17,3.823,124,0.502,15,Tue,Introductory,2020,0,1,0,0,0,1,0
Spring,147,MALE,17,2.882,126,0.032,15,Tue,Intermediate,2020,0,1,0,1,0,1,0
Spring,120,FEMALE,15,2.416,133,-0.441,16,Tue,Introductory,2018,0,0,1,0,0,1,0
Spring,49,MALE,7,2.428,85,0.41,17,Tue,Introductory,2020,0,1,0,0,0,1,0
Spring,157,FEMALE,18,3.133,125,-0.867,16,Tue,Introductory,2021,0,1,1,0,0,1,0
Spring,58,MALE,16,3.437,122,0.028,17,Tue,Intermediate,2019,0,1,0,1,0,0,1
Spring,14,FEMALE,17,3.058,128,-0.175,15,Tue,Introductory,2021,0,1,1,0,0,0,1
Spring,33,FEMALE,16,3.769,122,0.087,11,Tue,Introductory,2019,0,1,1,0,0,0,1
Spring,33,MALE,14,2.428,77,0.145,11,Tue,Advanced,2017,0,0,0,0,0,0,1
Spring,84,FEMALE,11,2.545,133,-0.31,12,Tue,Introductory,2019,0,1,1,0,0,0,1
Spring,128,FEMALE,16,3.687,133,-0.073,13,Tue,Introductory,2020,0,1,1,0,0,0,1
Spring,212,MALE,18,2.5,148,-0.5,14,Tue,Intermediate,2018,0,0,0,1,0,0,1
Spring,18,MALE,14,1.928,122,-1.092,15,Tue,Introductory,2019,0,1,0,0,0,0,1
Spring,77,FEMALE,17,2.857,27,0.149,12,Tue,Introductory,2017,1,0,1,0,0,0,1
Spring,22,MALE,14,2.642,124,-0.659,11,Tue,Introductory,2018,0,0,1,0,0,0,1
Spring,79,MALE,12,4,122,0,12,Tue,Introductory,2020,0,1,1,0,0,0,1
Spring,62,FEMALE,17,3.6,137,-0.143,11,Tue,Intermediate,2020,0,1,0,0,0,0,1
Spring,60,MALE,13,2.846,131,-0.341,10,Tue,Intermediate,2018,0,0,0,1,0,0,1
Spring,93,MALE,19,3.631,144,0.223,11,Tue,Graduate,2020,0,1,1,0,0,0,1
Spring,42,FEMALE,17,3.235,150,-0.172,12,Tue,Intermediate,2018,0,0,0,0,0,0,1
Spring,100,FEMALE,13,3.692,125,0.52,13,Tue,Introductory,2018,0,0,0,0,0,0,1
Spring,100,FEMALE,17,3.285,126,0.005,14,Tue,Introductory,2018,0,0,0,0,0,0,1
Spring,95,MALE,20,3.5,123,0.025,14,Tue,Advanced,2018,0,0,0,0,0,0,1
Spring,107,FEMALE,12,3.666,131,0.244,14,Tue,Advanced,2017,0,0,0,0,0,0,1
Spring,48,MALE,10,3.333,133,0.039,13,Tue,Intermediate,2017,0,0,0,1,0,0,1
Spring,58,FEMALE,17,4,133,0.15,14,Tue,Introductory,2020,0,1,1,0,0,0,1
Spring,59,MALE,15,3.2,124,-0.279,13,Tue,Intermediate,2018,0,0,0,1,0,0,1
Spring,60,MALE,16,3.307,125,-0.03,14,Tue,Intermediate,2018,0,0,0,1,0,0,1
Spring,53,MALE,19,4,183,0.027,14,Tue,Intermediate,2018,0,0,0,0,0,0,1
Spring,112,FEMALE,6,0,12,-3,15,Tue,Advanced,2020,0,1,0,0,0,0,1
Spring,68,FEMALE,16,3.75,97,0.458,11,Tue,Introductory,2018,0,1,1,0,0,0,1
Spring,56,FEMALE,19,3.842,166,0.176,12,Tue,Intermediate,2018,0,0,1,0,0,0,1
Spring,51,MALE,12,4,122,0,7,Tue,Introductory,2020,0,1,1,0,0,0,1
Spring,12,FEMALE,13,3.538,128,-0.268,6,Tue,Intermediate,2020,0,1,0,1,0,0,1
Spring,12,FEMALE,16,3.625,133,0.252,7,Tue,Intermediate,2020,0,1,0,1,0,0,1
Spring,181,FEMALE,16,3.187,124,-0.575,1,Wed,Introductory,2019,0,1,1,0,0,0,0
Spring,54,MALE,12,4,27,0,2,Wed,Introductory,2017,1,0,1,0,0,0,0
Spring,68,FEMALE,14,3.714,48,-0.286,3,Wed,Introductory,2020,1,1,0,0,0,0,0
Spring,70,MALE,12,1.25,127,-0.831,4,Wed,Intermediate,2017,0,0,0,0,0,0,0
Spring,51,MALE,18,3.75,143,1.133,5,Wed,Intermediate,2018,0,0,0,0,0,0,0
Spring,88,FEMALE,16,2.615,125,-0.393,6,Wed,Introductory,2020,0,1,1,0,0,0,0
Spring,130,FEMALE,18,3.8,172,0.265,7,Wed,Introductory,2017,0,0,1,0,0,0,0
Spring,89,MALE,13,2.769,122,0.006,7,Wed,Intermediate,2019,0,1,0,1,0,0,0
Spring,185,MALE,13,3.076,86,0.041,8,Wed,Advanced,2017,0,0,0,0,0,0,0
Spring,58,FEMALE,14,3.357,123,-0.319,9,Wed,Advanced,2018,0,0,0,0,0,0,0
Spring,23,FEMALE,15,3.8,123,0.174,10,Wed,Advanced,2017,0,0,0,0,0,0,0
Spring,75,FEMALE,19,3.692,125,0.579,11,Wed,Intermediate,2020,0,1,0,0,0,0,0
Spring,194,FEMALE,13,3.75,142,1.35,11,Wed,Introductory,2018,0,0,1,0,0,0,0
Spring,62,MALE,18,3.333,114,0.046,12,Wed,Intermediate,2017,0,0,0,1,0,0,0
Spring,54,FEMALE,14,3.642,126,-0.358,13,Wed,Introductory,2021,0,1,0,0,0,0,0
Spring,23,FEMALE,15,2.333,122,-0.351,11,Wed,Introductory,2018,0,1,0,0,0,0,0
Spring,158,MALE,14,2,133,-0.59,12,Wed,Introductory,2018,0,0,1,0,0,0,0
Spring,149,MALE,14,2.214,169.02,-0.695,10,Wed,Intermediate,2018,0,0,0,1,0,0,0
Spring,28,MALE,14,4,125,0.165,11,Wed,Advanced,2017,0,0,0,0,0,0,0
Spring,52,MALE,15,2.4,179,-0.215,8,Wed,Intermediate,2018,0,0,0,1,0,1,0
Spring,52,MALE,13,3.307,144,0.511,9,Wed,Intermediate,2018,0,0,0,1,0,1,0
